category,countrycode,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3671,820,29,1,0,8,0,683,1977
3671,820,44,1,0,5,0,683,1978
3671,820,19,27,4,11,0,683,1979
3671,820,29,5,2,1,0,683,1980
3671,820,36,6,0,15,0,683,1981
3671,820,56,15,6,57,1,683,1982
3671,820,37,17,0,17,0,683,1983
3671,820,55,74,2,117,0,683,1984
3671,820,139,109,7,176,0,683,1985
3671,820,66,47,4,29,2,683,1986
3671,820,87,68,0,68,0,683,1987
3671,820,82,81,0,168,0,683,1988
3671,820,237,236,0,388,0,683,1989
3671,820,93,110,0,567,0,683,1990
3671,820,151,113,3,245,0,683,1991
3671,820,296,162,0,256,0,683,1992
3671,820,87,64,1,42,0,683,1994
3671,820,31,138,21,235,0,683,1995
3671,820,130,112,5,281,0,683,1996
3671,820,160,105,0,373,0,683,1997
3671,820,38,88,0,150,0,683,1998
3671,820,44,64,70,204,0,683,1999
3671,820,60,47,8,136,0,683,2000
3671,820,56,45,0,375,0,683,2001
3671,820,77,212,4,595,0,683,2002
3671,820,62,121,4,526,1,683,2003
3671,820,21,36,2,192,0,683,2004
3671,820,17,61,16,75,0,683,2005
3671,820,16,25,0,79,5,683,2006
3671,820,16,28,0,78,0,683,2007
3671,820,84,43,1,208,0,683,2008
3671,820,68,19,0,185,0,683,2009
3671,820,83,24,0,109,0,683,2010
3671,820,57,15,3,71,1,683,2011
3671,820,80,99,7,379,3,683,2012
3671,820,84,64,6,181,0,683,2013
3671,820,134,49,3,259,0,683,2014
3671,820,74,43,2,102,0,683,2015
3671,959,12,0,0,6,0,683,1976
3671,959,5,0,0,0,0,683,1977
3671,959,1,0,0,0,0,683,1978
3671,959,2,0,0,1,1,683,1980
3671,959,4,0,0,4,0,683,1981
3671,959,3,0,0,8,0,683,1982
3671,959,1,0,0,0,0,683,1984
3671,959,1,0,0,0,0,683,1985
3671,959,1,0,0,3,0,683,1986
3671,959,2,0,0,0,0,683,1987
3671,959,2,0,0,6,0,683,1988
3671,959,1,0,0,0,0,683,1990
3671,968,12,1,0,3,0,683,1997
3671,976,1,0,0,0,0,683,1975
3671,976,4,0,0,0,0,683,1979
3671,976,1,3,3,0,0,683,1980
3671,976,2,0,0,5,0,683,1981
3671,976,1,0,0,0,0,683,1982
3671,976,2,0,0,1,0,683,1983
3671,976,3,0,0,4,0,683,1984
3671,976,3,0,0,0,0,683,1985
3671,976,2,1,0,2,0,683,1986
3671,976,7,0,0,2,0,683,1987
3671,976,3,3,0,15,0,683,1988
3671,976,5,0,0,0,0,683,1989
3671,976,5,0,0,0,0,683,1990
3671,976,8,0,0,0,0,683,1991
3671,976,5,0,0,0,0,683,1992
3671,976,4,0,0,0,0,683,1994
3671,976,2,0,0,0,0,683,1995
3671,976,8,1,0,2,0,683,1996
3671,976,2,0,0,0,0,683,2000
3671,976,1,0,0,0,0,683,2001
3671,976,1,0,0,0,0,683,2004
3671,976,1,0,0,0,0,683,2007
3671,976,1,0,0,0,0,683,2012
3671,976,9,0,0,0,0,683,2013
3671,976,5,0,0,0,0,683,2014
3671,976,3,0,0,0,0,683,2015
3671,981,2,0,0,0,0,683,1989
3671,981,1,0,0,20,0,683,1990
3671,981,3,2,0,3,0,683,1996
3671,981,2,0,0,0,0,683,1997
3671,981,1,0,0,0,0,683,2003
3671,981,1,0,0,0,0,683,2008
3671,981,1,0,0,4,0,683,2009
3671,981,1,0,0,0,0,683,2011
3671,981,1,1,1,0,0,683,2013
3671,981,2,1,0,1,0,683,2014
3671,1027,13,0,0,0,0,683,1970
3671,1027,7,0,0,0,0,683,1971
3671,1027,16,5,0,44,0,683,1972
3671,1027,8,0,0,0,0,683,1973
3671,1027,12,0,0,9,0,683,1974
3671,1027,23,0,0,11,0,683,1975
3671,1027,19,0,0,34,0,683,1976
3671,1027,17,0,0,2,0,683,1977
3671,1027,7,0,0,0,0,683,1978
3671,1027,7,0,0,10,0,683,1979
3671,1027,7,13,0,215,0,683,1980
3671,1027,13,0,0,28,0,683,1981
3671,1027,25,2,0,35,0,683,1982
3671,1027,5,2,0,25,0,683,1983
3671,1027,10,0,0,0,0,683,1984
3671,1027,40,7,1,110,0,683,1985
3671,1027,31,6,0,274,0,683,1986
3671,1027,10,0,0,32,0,683,1987
3671,1027,9,1,0,14,0,683,1988
3671,1027,7,0,0,2,0,683,1989
3671,1027,6,0,0,3,0,683,1990
3671,1027,7,0,0,0,0,683,1991
3671,1027,7,0,0,0,0,683,1992
3671,1027,1,0,0,0,0,683,1994
3671,1027,15,0,0,4,0,683,1995
3671,1027,8,0,0,0,0,683,1996
3671,1027,2,0,0,2,0,683,1997
3671,1027,1,0,0,0,0,683,1998
3671,1027,5,0,0,2,0,683,1999
3671,1027,4,0,0,25,0,683,2000
3671,1027,1,0,0,1,0,683,2001
3671,1027,2,0,0,0,0,683,2002
3671,1027,1,0,0,0,0,683,2003
3671,1027,1,0,0,22,0,683,2004
3671,1027,1,0,0,0,0,683,2005
3671,1027,1,0,0,0,0,683,2006
3671,1027,1,0,0,1,0,683,2008
3671,1027,7,0,0,0,0,683,2011
3671,1027,2,0,0,0,0,683,2012
3671,1027,3,1,0,1,0,683,2015
3671,1047,1,10,0,40,0,683,1987
3671,1047,2,0,0,0,0,683,1988
3671,1047,1,1,0,14,0,683,1990
3671,1047,1,0,0,0,0,683,1992
3671,1047,1,4,0,15,0,683,1994
3671,1047,2,0,0,4,0,683,1995
3671,1047,1,11,0,16,0,683,1997
3671,1047,1,0,0,7,0,683,2004
3671,1047,1,5,2,15,0,683,2014
3671,1053,3,0,0,2,0,683,1979
3671,1053,4,0,0,4,0,683,1981
3671,1053,4,1,0,10,0,683,1985
3671,1053,1,0,0,0,0,683,1986
3671,1053,2,0,0,0,0,683,1987
3671,1053,1,1,0,0,0,683,1992
3671,1053,1,0,0,0,0,683,1999
3671,1053,1,0,0,1,1,683,2010
3671,1055,1,0,0,0,0,683,1979
3671,1055,2,5,0,3,0,683,1982
3671,1055,15,7,0,4,0,683,1987
3671,1055,2,0,0,4,0,683,1988
3671,1055,11,1,0,2,0,683,1989
3671,1055,2,3,0,3,0,683,1990
3671,1055,6,0,0,0,0,683,1991
3671,1055,7,0,0,8,0,683,1992
3671,1055,5,0,0,0,0,683,1994
3671,1055,3,1,0,1,0,683,1997
3671,1068,1,0,0,0,0,683,1976
3671,1068,1,0,0,0,0,683,1979
3671,1068,7,2,0,2,0,683,1991
3671,1068,29,15,0,108,0,683,1992
3671,1068,13,16,0,71,0,683,1994
3671,1068,47,181,0,952,0,683,1995
3671,1068,71,211,0,1062,0,683,1996
3671,1068,92,440,0,1355,0,683,1997
3671,1068,91,283,15,889,0,683,1998
3671,1068,41,86,2,167,0,683,1999
3671,1068,35,55,1,146,0,683,2000
3671,1068,16,46,0,148,0,683,2001
3671,1068,52,137,0,226,3,683,2002
3671,1068,16,41,0,42,0,683,2003
3671,1068,30,44,1,73,2,683,2004
3671,1068,44,81,1,127,0,683,2005
3671,1068,75,53,0,213,0,683,2006
3671,1068,89,226,17,570,0,683,2007
3671,1068,71,181,18,306,0,683,2008
3671,1068,79,151,3,191,1,683,2009
3671,1068,72,64,6,206,5,683,2010
3671,1068,7,6,1,16,0,683,2011
3671,1068,30,18,2,80,0,683,2012
3671,1068,15,21,2,29,3,683,2013
3671,1068,4,9,0,5,0,683,2014
3671,1068,6,11,1,9,0,683,2015
3671,1085,1,0,0,0,0,683,1973
3671,1085,3,0,0,2,0,683,1974
3671,1085,1,0,0,0,0,683,1976
3671,1085,6,0,0,0,0,683,1977
3671,1085,5,1,0,7,0,683,1978
3671,1085,1,2,0,6,0,683,1980
3671,1085,1,1,0,1,0,683,1982
3671,1085,6,0,0,0,0,683,1983
3671,1085,16,0,0,0,0,683,1984
3671,1085,1,0,0,0,0,683,1985
3671,1085,3,0,0,1,0,683,1987
3671,1085,6,0,0,0,0,683,1989
3671,1085,7,0,0,0,0,683,1990
3671,1085,8,0,0,0,0,683,1991
3671,1085,12,0,0,0,0,683,1992
3671,1085,2,0,0,0,0,683,1994
3671,1085,1,0,0,0,0,683,1995
3671,1085,2,0,0,0,0,683,1997
3671,1085,3,0,0,1,0,683,1998
3671,1085,1,0,0,0,0,683,1999
3671,1085,2,0,0,1,0,683,2000
3671,1085,5,0,0,0,0,683,2001
3671,1085,2,0,0,3,0,683,2002
3671,1085,3,0,0,4,0,683,2003
3671,1085,1,0,0,0,0,683,2004
3671,1085,1,0,0,0,0,683,2009
3671,1085,1,0,0,0,0,683,2011
3671,1085,1,0,0,0,0,683,2015
3671,1094,1,0,0,2,0,683,1970
3671,1094,1,1,0,4,0,683,1979
3671,1094,3,1,0,8,0,683,1980
3671,1094,6,59,0,59,0,683,1981
3671,1094,2,10,0,15,0,683,1986
3671,1094,1,0,0,0,0,683,1987
3671,1094,5,0,0,16,0,683,1988
3671,1094,4,0,0,1,0,683,1989
3671,1094,3,12,0,21,0,683,1990
3671,1094,2,0,0,0,0,683,1991
3671,1094,9,5,0,14,0,683,1992
3671,1094,10,1,0,14,0,683,1994
3671,1094,2,1,0,0,0,683,1995
3671,1094,2,38,1,171,0,683,2004
3671,1094,2,92,4,117,0,683,2005
3671,1094,1,18,0,87,0,683,2006
3671,1094,2,1,0,25,0,683,2009
3671,1094,2,0,0,0,0,683,2010
3671,1094,12,24,2,105,0,683,2011
3671,1094,11,12,0,58,0,683,2012
3671,1094,101,86,25,384,0,683,2013
3671,1094,223,202,60,460,3,683,2014
3671,1094,399,519,73,774,6,683,2015
3671,1117,1,0,0,0,0,683,2007
3671,1117,1,2,0,8,0,683,2009
3671,1123,1,0,0,1,0,683,1992
3671,1123,1,0,0,3,0,683,2007
3671,1124,2,0,0,0,0,683,1970
3671,1124,18,0,0,0,0,683,1971
3671,1124,9,1,0,2,0,683,1972
3671,1124,8,0,0,0,0,683,1973
3671,1124,4,12,0,70,0,683,1974
3671,1124,36,0,0,0,0,683,1975
3671,1124,24,0,0,4,0,683,1976
3671,1124,83,2,0,72,0,683,1977
3671,1124,74,4,0,64,1,683,1978
3671,1124,123,22,0,199,0,683,1979
3671,1124,72,20,2,110,0,683,1980
3671,1124,52,3,0,48,0,683,1981
3671,1124,103,7,0,38,0,683,1982
3671,1124,82,12,0,59,0,683,1983
3671,1124,88,13,0,57,0,683,1984
3671,1124,61,26,0,165,0,683,1985
3671,1124,88,31,0,183,0,683,1986
3671,1124,74,52,2,190,0,683,1987
3671,1124,117,8,0,137,0,683,1988
3671,1124,88,12,0,24,0,683,1989
3671,1124,78,17,1,127,0,683,1990
3671,1124,62,21,0,139,0,683,1991
3671,1124,39,15,0,76,0,683,1992
3671,1124,33,4,1,27,0,683,1994
3671,1124,28,10,0,62,0,683,1995
3671,1124,44,1,0,62,0,683,1996
3671,1124,54,3,0,18,0,683,1997
3671,1124,10,2,0,6,0,683,1998
3671,1124,22,0,0,1,0,683,1999
3671,1124,65,13,4,60,0,683,2000
3671,1124,47,6,0,167,0,683,2001
3671,1124,32,3,0,70,0,683,2002
3671,1124,17,2,0,24,0,683,2003
3671,1124,28,191,0,1810,0,683,2004
3671,1124,22,0,0,82,0,683,2005
3671,1124,19,2,0,20,0,683,2006
3671,1124,8,0,0,5,0,683,2007
3671,1124,32,2,0,59,0,683,2008
3671,1124,14,2,0,48,0,683,2009
3671,1124,2,0,0,0,0,683,2010
3671,1124,1,0,0,0,0,683,2012
3671,1124,5,0,0,1,0,683,2013
3671,1124,2,0,0,0,0,683,2014
3671,1125,1,0,0,0,0,683,1992
3671,1125,2,0,0,0,0,683,1994
3671,1125,2,0,0,0,0,683,1995
3671,1125,1,1,0,10,0,683,1996
3671,1125,1,0,0,0,0,683,1999
3671,1125,1,1,1,0,0,683,2011
3671,1125,1,0,0,0,0,683,2015
3671,1127,2,2,0,0,0,683,1974
3671,1127,9,0,0,0,0,683,1990
3671,1127,1,0,0,0,0,683,1991
3671,1127,3,0,0,22,0,683,1992
3671,1127,2,1,0,3,0,683,1995
3671,1127,4,7,0,26,0,683,1996
3671,1127,5,6,0,135,0,683,1997
3671,1127,2,2,0,2,0,683,1999
3671,1127,1,3,0,0,0,683,2000
3671,1127,3,1,0,37,0,683,2002
3671,1127,1,2,0,9,0,683,2003
3671,1127,2,1,0,16,0,683,2004
3671,1127,4,3,0,30,0,683,2005
3671,1127,10,2,0,26,0,683,2006
3671,1127,2,105,0,52,0,683,2007
3671,1127,6,23,0,75,0,683,2008
3671,1127,1,13,0,0,0,683,2009
3671,1127,1,5,0,20,0,683,2010
3671,1127,1,0,0,2,0,683,2011
3671,1127,3,6,2,0,0,683,2013
3671,1127,2,2,0,23,0,683,2015
3671,1195,1,0,0,1,0,683,1986
3671,1195,1,0,0,0,0,683,1992
3671,1195,1,0,0,0,0,683,1994
3671,1195,1,0,0,1,0,683,1995
3671,1202,2,0,0,1,0,683,1987
3671,1202,3,0,0,0,0,683,1999
3671,1202,1,0,0,0,0,683,2000
3671,1203,1,0,0,0,0,683,1983
3671,1228,7,0,0,0,0,683,1972
3671,1228,8,3,0,20,0,683,1973
3671,1228,20,2,0,30,0,683,1974
3671,1228,31,1,0,3,0,683,1975
3671,1228,37,2,0,9,0,683,1976
3671,1228,31,0,0,6,0,683,1977
3671,1228,42,5,3,13,0,683,1978
3671,1228,168,0,0,36,0,683,1979
3671,1228,64,6,0,50,0,683,1980
3671,1228,42,2,0,68,0,683,1981
3671,1228,50,13,0,135,0,683,1982
3671,1228,104,17,2,175,0,683,1983
3671,1228,129,3,0,51,0,683,1984
3671,1228,82,3,0,78,0,683,1985
3671,1228,84,18,5,297,0,683,1986
3671,1228,74,1,0,4,0,683,1987
3671,1228,43,2,0,17,0,683,1988
3671,1228,16,1,0,2,0,683,1989
3671,1228,16,0,0,0,0,683,1990
3671,1228,122,0,0,5,0,683,1991
3671,1228,91,0,0,5,0,683,1992
3671,1228,66,0,0,5,0,683,1994
3671,1228,53,7,0,174,0,683,1995
3671,1228,233,7,0,113,0,683,1996
3671,1228,119,0,0,3,0,683,1997
3671,1228,11,0,0,0,0,683,1998
3671,1228,43,0,0,2,0,683,1999
3671,1228,23,2,0,0,0,683,2000
3671,1228,17,0,0,16,0,683,2001
3671,1228,28,0,0,4,0,683,2002
3671,1228,31,0,0,20,0,683,2003
3671,1228,11,0,0,10,0,683,2004
3671,1228,32,0,0,11,0,683,2005
3671,1228,30,1,1,1,0,683,2006
3671,1228,12,1,0,5,0,683,2007
3671,1228,10,0,0,0,0,683,2008
3671,1228,4,0,0,0,0,683,2009
3671,1228,2,0,0,0,0,683,2010
3671,1228,6,0,0,3,0,683,2011
3671,1228,60,0,0,4,0,683,2012
3671,1228,8,0,0,2,0,683,2013
3671,1228,4,0,0,0,0,683,2014
3671,1228,7,5,4,1,0,683,2015
3671,1298,2,3,1,0,0,683,1970
3671,1298,22,48,3,0,0,683,1971
3671,1298,61,130,7,37,0,683,1972
3671,1298,47,63,12,272,0,683,1973
3671,1298,65,93,6,323,0,683,1974
3671,1298,60,76,3,129,0,683,1975
3671,1298,45,66,6,19,0,683,1976
3671,1298,29,15,3,2,1,683,1977
3671,1298,49,32,0,91,0,683,1978
3671,1298,99,58,0,111,0,683,1979
3671,1298,64,19,3,78,0,683,1980
3671,1298,47,18,0,82,0,683,1981
3671,1298,34,42,0,136,0,683,1982
3671,1298,71,18,0,160,0,683,1983
3671,1298,72,17,3,163,0,683,1984
3671,1298,35,38,1,172,0,683,1985
3671,1298,40,17,0,77,0,683,1986
3671,1298,37,32,10,104,0,683,1987
3671,1298,82,315,2,243,0,683,1988
3671,1298,87,25,0,149,3,683,1989
3671,1298,68,20,0,101,0,683,1990
3671,1298,67,17,0,204,0,683,1991
3671,1298,119,17,0,402,0,683,1992
3671,1298,90,3,0,102,0,683,1994
3671,1298,4,1,0,3,0,683,1995
3671,1298,17,5,0,387,0,683,1996
3671,1298,37,1,0,7,0,683,1997
3671,1298,39,32,0,255,0,683,1998
3671,1298,38,4,0,132,0,683,1999
3671,1298,34,0,0,12,1,683,2000
3671,1298,71,2,1,24,0,683,2001
3671,1298,17,1,0,10,2,683,2002
3671,1298,15,0,0,8,0,683,2003
3671,1298,1,0,0,0,0,683,2004
3671,1298,19,56,4,785,0,683,2005
3671,1298,3,0,0,0,0,683,2006
3671,1298,15,1,1,12,1,683,2007
3671,1298,12,0,0,6,0,683,2008
3671,1298,7,0,0,1,0,683,2009
3671,1298,42,0,0,13,0,683,2010
3671,1298,30,1,0,0,0,683,2011
3671,1298,37,0,0,0,0,683,2012
3671,1298,83,0,0,1,0,683,2013
3671,1298,51,0,0,0,0,683,2014
3671,1298,55,0,0,1,0,683,2015
3671,1300,1,0,0,0,0,683,1991
3671,1300,17,44,0,42,0,683,1992
3671,1300,8,6,0,19,0,683,1994
3671,1300,5,0,0,0,0,683,1995
3671,1300,3,2,0,10,0,683,1996
3671,1300,3,5,0,3,0,683,1997
3671,1300,5,17,0,40,0,683,1998
3671,1300,4,5,0,25,0,683,1999
3671,1300,1,0,0,3,0,683,2000
3671,1300,1,1,0,15,0,683,2002
3671,1300,2,0,0,0,0,683,2003
3671,1300,4,3,0,30,0,683,2005
3671,1300,2,3,0,4,0,683,2006
3671,1300,22,12,0,55,0,683,2008
3671,1300,21,5,0,21,0,683,2009
3671,1300,3,3,0,9,0,683,2010
3671,1300,3,1,0,1,0,683,2011
3671,1300,2,0,0,0,0,683,2012
3671,1300,1,0,0,0,0,683,2013
3671,1300,1,0,0,0,0,683,2014
3671,1300,1,0,0,0,0,683,2015
3671,1310,1,0,0,0,0,683,1987
3671,1310,6,0,0,0,0,683,1992
3671,1313,1,3,0,0,0,683,1988
3671,1316,1,1,0,4,1,683,2015
3671,1318,3,1,0,1,0,683,1980
3671,1318,1,0,0,0,0,683,1981
3671,1318,11,0,0,20,0,683,1983
3671,1318,9,4,0,5,0,683,1984
3671,1318,4,2,0,16,0,683,1985
3671,1318,1,0,0,0,0,683,1986
3671,1318,1,0,0,0,0,683,1988
3671,1321,1,11,0,12,0,683,2006
3671,1331,2,2,2,0,0,683,1970
3671,1331,1,0,0,0,0,683,1972
3671,1331,7,5,0,55,0,683,1973
3671,1331,6,92,2,0,0,683,1974
3671,1331,1,0,0,0,0,683,1975
3671,1331,10,0,0,0,0,683,1976
3671,1331,17,0,0,1,0,683,1977
3671,1331,38,0,0,4,0,683,1978
3671,1331,8,0,0,5,0,683,1979
3671,1331,11,0,0,0,0,683,1980
3671,1331,15,2,0,71,0,683,1981
3671,1331,15,1,1,0,0,683,1982
3671,1331,6,0,0,3,0,683,1983
3671,1331,18,0,0,86,0,683,1984
3671,1331,19,1,0,132,0,683,1985
3671,1331,26,5,0,12,0,683,1986
3671,1331,16,0,0,34,0,683,1987
3671,1331,27,1,0,24,0,683,1988
3671,1331,29,1,1,0,0,683,1989
3671,1331,38,0,0,4,0,683,1990
3671,1331,45,8,0,20,0,683,1991
3671,1331,17,0,0,23,0,683,1992
3671,1331,29,1,0,18,0,683,1994
3671,1331,4,0,0,0,0,683,1995
3671,1331,16,0,0,3,0,683,1996
3671,1331,19,0,0,3,0,683,1997
3671,1331,21,0,0,2,0,683,1998
3671,1331,25,1,0,1,0,683,1999
3671,1331,20,0,0,0,0,683,2000
3671,1331,5,0,0,0,0,683,2001
3671,1331,9,0,0,0,0,683,2002
3671,1331,2,0,0,2,0,683,2003
3671,1331,4,0,0,3,0,683,2004
3671,1331,6,0,0,5,2,683,2005
3671,1331,6,0,0,0,0,683,2006
3671,1331,13,0,0,0,0,683,2007
3671,1331,12,0,0,0,0,683,2008
3671,1331,21,0,0,1,0,683,2009
3671,1331,31,2,0,5,0,683,2010
3671,1331,7,0,0,2,0,683,2011
3671,1331,16,0,0,1,1,683,2012
3671,1331,21,0,0,4,0,683,2013
3671,1331,11,0,0,0,0,683,2014
3671,1331,11,0,0,0,0,683,2015
3671,1332,1,3,0,20,0,683,1980
3671,1358,2,0,0,6,0,683,1976
3671,1358,3,17,0,7,0,683,1978
3671,1358,8,6,0,0,0,683,1979
3671,1358,21,21,0,94,0,683,1980
3671,1358,91,86,0,87,0,683,1981
3671,1358,59,39,0,48,0,683,1982
3671,1358,28,100,6,126,0,683,1983
3671,1358,20,62,3,13,0,683,1984
3671,1358,7,16,0,3,0,683,1985
3671,1358,2,0,0,2,0,683,1986
3671,1358,6,19,0,0,0,683,1987
3671,1358,7,48,0,14,0,683,1988
3671,1358,34,7,0,51,0,683,1989
3671,1358,30,5,0,0,0,683,1990
3671,1358,32,4,0,5,0,683,1991
3671,1358,26,1,0,47,0,683,1992
3671,1358,48,10,0,17,0,683,1994
3671,1358,15,1,0,4,0,683,1995
3671,1358,2,2,0,0,0,683,1996
3671,1358,2,1,0,7,0,683,1997
3671,1382,3,1,0,0,0,683,1983
3671,1392,1,1,0,1,0,683,1980
3671,1392,5,0,0,3,0,683,1990
3671,1392,1,0,0,0,0,683,1997
3671,1392,2,0,0,1,0,683,1998
3671,1439,1,0,0,2,0,683,1980
3671,1439,3,0,0,25,0,683,1981
3671,1439,1,0,0,0,0,683,1989
3671,1439,1,0,0,2,0,683,1991
3671,1439,1,0,0,1,0,683,2000
3671,1439,1,0,0,0,0,683,2001
3671,1439,1,0,0,1,0,683,2005
3671,1441,2,0,0,11,0,683,1979
3671,1441,4,0,0,8,0,683,1980
3671,1441,9,0,0,1,0,683,1981
3671,1441,25,16,0,10,0,683,1982
3671,1441,12,2,0,0,0,683,1983
3671,1441,8,1,0,1,0,683,1984
3671,1441,5,1,0,8,0,683,1985
3671,1441,1,0,0,3,0,683,1986
3671,1441,7,0,0,12,0,683,1987
3671,1441,13,0,0,0,0,683,1988
3671,1441,16,1,1,15,1,683,1989
3671,1441,9,0,0,6,0,683,1990
3671,1441,4,0,0,0,0,683,1991
3671,1441,2,1,0,1,0,683,1992
3671,1441,2,5,0,26,0,683,1994
3671,1441,4,0,0,2,0,683,1995
3671,1441,12,1,0,29,0,683,1996
3671,1441,10,0,0,12,0,683,1997
3671,1441,6,0,0,1,0,683,2009
3671,1441,1,0,0,0,0,683,2013
3671,1453,13,2,0,4,0,683,1991
3671,1453,3,2,0,16,0,683,1992
3671,1453,4,3,0,0,0,683,1994
3671,1453,1,1,0,2,0,683,1995
3671,1453,3,0,0,1,0,683,1996
3671,1453,6,1,0,0,0,683,1997
3671,1453,2,3,0,8,0,683,2000
3671,1453,2,0,0,0,0,683,2001
3671,1453,1,0,0,1,0,683,2005
3671,1453,2,0,0,0,0,683,2008
3671,1453,1,0,0,3,0,683,2009
3671,1453,2,0,0,1,1,683,2013
3671,1454,2,0,0,0,0,683,1974
3671,1454,6,5,0,9,0,683,1983
3671,1454,3,0,0,0,0,683,1988
3671,1454,1,0,0,9,0,683,1989
3671,1454,1,5,0,54,0,683,1990
3671,1454,5,1,0,1,0,683,1992
3671,1454,4,11,0,44,0,683,1994
3671,1454,4,0,0,2,0,683,1996
3671,1454,1,0,0,0,0,683,1998
3671,1454,6,1,0,12,0,683,2000
3671,1454,4,0,0,2,0,683,2001
3671,1458,1,0,0,0,0,683,1989
3671,1458,1,0,0,2,0,683,1991
3671,1458,2,0,0,0,0,683,1994
3671,1458,9,0,0,4,0,683,1996
3671,1458,13,2,0,0,0,683,1997
3671,1458,2,0,0,0,0,683,1998
3671,1458,1,1,0,1,0,683,2001
3671,1458,1,0,0,0,0,683,2014
3671,1458,1,0,0,0,0,683,2015
3671,1473,1,0,0,0,0,683,1984
3671,1473,1,7,0,14,0,683,1985
3671,1473,3,0,0,2,0,683,1986
3671,1473,1,84,0,27,0,683,1989
3671,1473,1,0,0,0,0,683,1991
3671,1473,1,0,0,0,0,683,1994
3671,1473,1,17,0,6,0,683,1997
3671,1473,1,3,0,5,0,683,1998
3671,1473,3,0,0,2,0,683,1999
3671,1473,67,50,9,242,2,683,2000
3671,1473,49,18,7,147,10,683,2001
3671,1473,29,219,5,486,0,683,2002
3671,1473,11,19,1,158,0,683,2003
3671,1473,9,23,1,211,0,683,2004
3671,1473,10,46,4,171,0,683,2005
3671,1473,4,1,0,0,1,683,2006
3671,1473,1,0,0,0,0,683,2007
3671,1473,12,0,0,0,0,683,2008
3671,1473,7,11,2,50,0,683,2009
3671,1473,11,2,2,56,0,683,2011
3671,1473,19,0,0,7,0,683,2012
3671,1473,9,1,1,4,0,683,2013
3671,1473,8,0,0,2,0,683,2014
3671,1473,5,0,0,0,0,683,2015
3671,1484,1,4,0,0,0,683,1975
3671,1484,1,0,0,0,0,683,1976
3671,1484,3,7,0,14,0,683,1979
3671,1484,5,8,0,6,0,683,1980
3671,1484,8,3,0,2,0,683,1981
3671,1484,4,20,0,94,0,683,1982
3671,1484,26,40,0,203,0,683,1983
3671,1484,64,43,0,176,0,683,1984
3671,1484,15,21,0,59,0,683,1985
3671,1484,9,10,0,11,0,683,1986
3671,1484,23,49,0,262,0,683,1987
3671,1484,71,136,0,663,0,683,1988
3671,1484,98,238,0,514,0,683,1989
3671,1484,112,282,0,884,0,683,1990
3671,1484,82,314,0,979,0,683,1991
3671,1484,55,182,0,425,0,683,1992
3671,1484,40,116,0,286,0,683,1994
3671,1484,58,115,0,351,0,683,1995
3671,1484,107,213,0,707,0,683,1996
3671,1484,105,305,0,1205,0,683,1997
3671,1484,33,114,7,293,0,683,1998
3671,1484,56,134,0,484,0,683,1999
3671,1484,84,173,1,496,0,683,2000
3671,1484,93,236,16,833,0,683,2001
3671,1484,91,252,13,864,0,683,2002
3671,1484,89,189,11,1021,0,683,2003
3671,1484,65,178,2,839,0,683,2004
3671,1484,79,233,5,956,0,683,2005
3671,1484,98,472,1,1953,0,683,2006
3671,1484,86,291,2,1071,0,683,2007
3671,1484,241,226,7,1212,0,683,2008
3671,1484,246,187,12,500,2,683,2009
3671,1484,210,148,3,276,2,683,2010
3671,1484,207,119,9,441,4,683,2011
3671,1484,341,111,6,474,1,683,2012
3671,1484,341,135,7,537,1,683,2013
3671,1484,364,111,5,380,1,683,2014
3671,1484,396,95,16,366,3,683,2015
3671,1548,3,4,0,0,0,683,1972
3671,1548,1,1,0,0,0,683,1973
3671,1548,2,33,0,0,0,683,1974
3671,1548,2,3,0,0,0,683,1975
3671,1548,2,2,0,0,0,683,1976
3671,1548,1,0,0,0,0,683,1980
3671,1548,1,0,0,0,0,683,1981
3671,1548,1,0,0,0,0,683,1991
3671,1548,4,1,0,2,0,683,1994
3671,1548,2,1,0,1,0,683,1995
3671,1548,4,0,0,0,0,683,1997
3671,1548,2,0,0,2,0,683,1998
3671,1548,1,0,0,0,0,683,1999
3671,1548,1,0,0,0,0,683,2003
3671,1548,1,0,0,0,0,683,2007
3671,1548,3,0,0,0,0,683,2008
3671,1548,3,0,0,0,0,683,2011
3671,1548,28,0,0,0,0,683,2012
3671,1548,25,0,0,1,0,683,2013
3671,1548,24,0,0,1,0,683,2014
3671,1548,26,0,0,0,0,683,2015
3671,1549,2,0,0,0,0,683,1970
3671,1549,3,0,0,0,0,683,1971
3671,1549,12,1,0,2,0,683,1972
3671,1549,3,0,0,0,0,683,1973
3671,1549,9,0,0,0,0,683,1974
3671,1549,6,0,0,0,0,683,1975
3671,1549,1,0,0,0,0,683,1976
3671,1549,1,0,0,1,0,683,1977
3671,1549,9,3,0,57,0,683,1978
3671,1549,26,31,0,176,0,683,1979
3671,1549,52,50,0,370,0,683,1980
3671,1549,53,157,0,190,0,683,1981
3671,1549,10,109,0,964,0,683,1982
3671,1549,5,0,0,0,0,683,1983
3671,1549,8,27,0,352,0,683,1984
3671,1549,3,22,1,52,0,683,1985
3671,1549,4,34,0,137,0,683,1986
3671,1549,1,0,0,0,0,683,1987
3671,1549,5,16,0,7,0,683,1988
3671,1549,1,0,0,0,0,683,1989
3671,1549,6,0,0,0,0,683,1990
