category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
3667,27.0,2.0,0.0,10.0,0.0,3103,3553,3672
3667,165.0,289.0,66.0,407.0,1.0,3104,98,3672
3667,2664.0,3718.0,199.0,10348.0,25.0,3104,725,3672
3667,1593.0,759.0,42.0,3893.0,17.0,3104,1089,3672
3667,55.0,41.0,8.0,45.0,0.0,3104,1206,3672
3667,272.0,461.0,103.0,936.0,4.0,3104,1326,3672
3667,4741.0,7688.0,1515.0,12552.0,463.0,3104,1327,3672
3667,361.0,194.0,5.0,253.0,0.0,3104,1713,3672
3667,54.0,178.0,18.0,150.0,0.0,3104,2032,3672
3667,4520.0,16499.0,5235.0,15114.0,1294.0,3104,2104,3672
3667,271.0,365.0,16.0,245.0,10.0,3104,2352,3672
3667,42.0,170.0,5.0,228.0,0.0,3104,2447,3672
3667,6791.0,17582.0,4663.0,19592.0,1864.0,3104,2585,3672
3667,8750.0,22822.0,1079.0,30628.0,291.0,3104,2644,3672
3667,972.0,3400.0,125.0,6857.0,6.0,3104,2763,3672
3667,258.0,32.0,1.0,319.0,0.0,3104,3269,3672
3667,594.0,1613.0,329.0,1158.0,92.0,3104,3290,3672
3667,44.0,109.0,8.0,196.0,0.0,3104,3350,3672
3667,1926.0,5103.0,55.0,13579.0,9.0,3104,3351,3672
3667,731.0,75.0,10.0,152.0,2.0,3104,3525,3672
3667,920.0,1335.0,76.0,2630.0,11.0,3104,3553,3672
3667,47.0,242.0,15.0,372.0,4.0,3117,98,3672
3667,1456.0,1255.0,38.0,4556.0,19.0,3117,725,3672
3667,364.0,156.0,2.0,486.0,4.0,3117,1089,3672
3667,23.0,27.0,15.0,11.0,0.0,3117,1206,3672
3667,109.0,38.0,3.0,298.0,2.0,3117,1326,3672
3667,1497.0,1429.0,63.0,2017.0,8.0,3117,1327,3672
3667,141.0,77.0,1.0,60.0,3.0,3117,1713,3672
3667,37.0,268.0,1.0,279.0,0.0,3117,2032,3672
3667,1698.0,3290.0,445.0,3546.0,224.0,3117,2104,3672
3667,36.0,30.0,6.0,24.0,3.0,3117,2352,3672
3667,19.0,21.0,0.0,105.0,0.0,3117,2447,3672
3667,980.0,1312.0,99.0,1853.0,20.0,3117,2585,3672
3667,2065.0,3014.0,137.0,5541.0,25.0,3117,2644,3672
3667,302.0,326.0,12.0,1119.0,10.0,3117,2763,3672
3667,142.0,9.0,2.0,41.0,0.0,3117,3269,3672
3667,68.0,116.0,15.0,87.0,0.0,3117,3290,3672
3667,27.0,46.0,4.0,112.0,0.0,3117,3350,3672
3667,362.0,405.0,14.0,1545.0,0.0,3117,3351,3672
3667,255.0,25.0,3.0,66.0,1.0,3117,3525,3672
3667,12.0,23.0,0.0,134.0,0.0,3117,3553,3672
3667,116.0,595.0,30.0,109.0,4.0,3159,98,3672
3667,994.0,2917.0,222.0,4274.0,11.0,3159,725,3672
3667,261.0,669.0,46.0,571.0,4.0,3159,1089,3672
3667,37.0,98.0,1.0,46.0,0.0,3159,1206,3672
3667,512.0,1019.0,114.0,5191.0,17.0,3159,1326,3672
3667,1573.0,2964.0,326.0,3627.0,69.0,3159,1327,3672
3667,189.0,167.0,18.0,131.0,1.0,3159,1713,3672
3667,48.0,364.0,0.0,51.0,4.0,3159,2032,3672
3667,1917.0,10767.0,4628.0,4438.0,290.0,3159,2104,3672
3667,220.0,330.0,2.0,257.0,0.0,3159,2352,3672
3667,150.0,1326.0,23.0,897.0,2.0,3159,2447,3672
3667,1194.0,2998.0,645.0,1927.0,39.0,3159,2585,3672
3667,3934.0,29495.0,2767.0,13714.0,77.0,3159,2644,3672
3667,445.0,2785.0,142.0,2283.0,1.0,3159,2763,3672
3667,54.0,25.0,0.0,10.0,1.0,3159,3269,3672
3667,89.0,797.0,153.0,387.0,56.0,3159,3290,3672
3667,27.0,64.0,0.0,69.0,0.0,3159,3350,3672
3667,491.0,2306.0,45.0,3289.0,1.0,3159,3351,3672
3667,369.0,419.0,9.0,35.0,5.0,3159,3525,3672
3667,168.0,826.0,1.0,796.0,0.0,3159,3553,3672
3667,4.0,0.0,0.0,2.0,0.0,3573,34,3672
3667,328.0,631.0,26.0,743.0,6.0,3573,98,3672
3667,4106.0,876.0,17.0,3213.0,3.0,3573,725,3672
3667,170.0,31.0,2.0,158.0,0.0,3573,1089,3672
3667,5.0,1.0,0.0,0.0,0.0,3573,1206,3672
3667,643.0,97.0,13.0,412.0,20.0,3573,1326,3672
3667,2093.0,353.0,9.0,1264.0,5.0,3573,1327,3672
3667,279.0,64.0,0.0,203.0,2.0,3573,1713,3672
3667,24.0,14.0,0.0,80.0,0.0,3573,2032,3672
3667,1359.0,971.0,16.0,1237.0,3.0,3573,2104,3672
3667,44.0,5.0,0.0,5.0,0.0,3573,2352,3672
3667,86.0,8.0,0.0,53.0,0.0,3573,2447,3672
3667,2067.0,1035.0,28.0,2513.0,8.0,3573,2585,3672
3667,2994.0,1471.0,25.0,2172.0,3.0,3573,2644,3672
3667,241.0,33.0,4.0,216.0,0.0,3573,2763,3672
3667,81.0,5.0,0.0,18.0,0.0,3573,3269,3672
3667,266.0,287.0,60.0,40.0,1.0,3573,3290,3672
3667,94.0,11.0,1.0,57.0,0.0,3573,3350,3672
3667,420.0,394.0,4.0,3546.0,0.0,3573,3351,3672
3667,177.0,11.0,2.0,30.0,1.0,3573,3525,3672
3667,58.0,17.0,0.0,4.0,0.0,3573,3553,3672
3666,262.0,10.0,0.0,46.0,1.0,3673,34,3672
3666,1269.0,3385.0,155.0,3028.0,23.0,3673,98,3672
3666,18495.0,19431.0,1298.0,46043.0,116.0,3673,725,3672
3666,3894.0,3355.0,162.0,9101.0,32.0,3673,1089,3672
3666,278.0,272.0,34.0,210.0,0.0,3673,1206,3672
3666,3282.0,2477.0,295.0,9075.0,57.0,3673,1326,3672
3666,18777.0,22381.0,2525.0,37337.0,655.0,3673,1327,3672
3666,2576.0,1290.0,54.0,1481.0,10.0,3673,1713,3672
3666,279.0,1003.0,22.0,755.0,4.0,3673,2032,3672
3666,21814.0,79552.0,16199.0,55974.0,2987.0,3673,2104,3672
3666,839.0,862.0,25.0,779.0,13.0,3673,2352,3672
3666,451.0,1949.0,63.0,2849.0,6.0,3673,2447,3672
3666,20879.0,43494.0,7215.0,55100.0,2135.0,3673,2585,3672
3666,34965.0,112092.0,6188.0,132885.0,621.0,3673,2644,3672
3666,3835.0,11365.0,425.0,21560.0,20.0,3673,2763,3672
3666,924.0,159.0,7.0,492.0,1.0,3673,3269,3672
3666,2475.0,7091.0,1068.0,6481.0,224.0,3673,3290,3672
3666,400.0,675.0,37.0,1205.0,2.0,3673,3350,3672
3666,6162.0,12425.0,281.0,38632.0,32.0,3673,3351,3672
3666,5039.0,1429.0,235.0,1027.0,21.0,3673,3525,3672
3666,1611.0,3301.0,113.0,5060.0,13.0,3673,3553,3672
3668,2177.0,8739.0,4558.0,5058.0,1984.0,79,398,3671
3668,710.0,1196.0,176.0,1323.0,52.0,79,486,3671
3668,5011.0,12800.0,2410.0,20362.0,324.0,79,683,3671
3668,285.0,136.0,52.0,188.0,8.0,79,1146,3671
3668,12.0,29.0,10.0,5.0,3.0,79,1427,3671
3668,21.0,183.0,57.0,149.0,17.0,79,1450,3671
3668,741.0,1448.0,330.0,300.0,78.0,79,1451,3671
3668,59.0,31.0,1.0,2741.0,1.0,79,3438,3671
3668,11.0,16.0,1.0,22.0,0.0,181,398,3671
3668,14.0,10.0,2.0,13.0,1.0,181,486,3671
3668,45.0,14.0,0.0,89.0,0.0,181,683,3671
3668,1.0,0.0,0.0,0.0,0.0,181,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,181,1451,3671
3668,2.0,0.0,0.0,0.0,0.0,181,3438,3671
3668,852.0,5745.0,65.0,1467.0,16.0,195,398,3671
3668,412.0,517.0,4.0,122.0,1.0,195,486,3671
3668,1034.0,2378.0,70.0,6993.0,14.0,195,683,3671
3668,51.0,17.0,2.0,10.0,0.0,195,1146,3671
3668,8.0,6.0,0.0,0.0,0.0,195,1427,3671
3668,4.0,69.0,29.0,8.0,0.0,195,1450,3671
3668,92.0,169.0,6.0,17.0,0.0,195,1451,3671
3668,1.0,1.0,0.0,0.0,0.0,195,3438,3671
3668,115.0,1386.0,83.0,779.0,0.0,248,398,3671
3668,24.0,29.0,0.0,2.0,0.0,248,486,3671
3668,245.0,399.0,2.0,819.0,0.0,248,683,3671
3668,19.0,97.0,0.0,50.0,0.0,248,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,248,1450,3671
3668,23.0,150.0,22.0,64.0,0.0,248,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,350,1146,3671
3668,87.0,179.0,100.0,43.0,0.0,385,398,3671
3668,129.0,82.0,0.0,45.0,0.0,385,486,3671
3668,443.0,202.0,0.0,619.0,0.0,385,683,3671
3668,34.0,0.0,0.0,0.0,0.0,385,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,385,1427,3671
3668,5.0,2.0,0.0,4.0,0.0,385,1450,3671
3668,71.0,21.0,1.0,6.0,2.0,385,1451,3671
3668,7.0,0.0,0.0,30.0,0.0,385,3438,3671
3668,4.0,10.0,0.0,1.0,0.0,457,398,3671
3668,6.0,5.0,0.0,1.0,0.0,457,486,3671
3668,9.0,16.0,0.0,67.0,0.0,457,683,3671
3668,1.0,0.0,0.0,0.0,0.0,457,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,457,1427,3671
3668,1.0,0.0,0.0,1.0,0.0,457,1451,3671
3668,11.0,6.0,2.0,6.0,0.0,501,398,3671
3668,4.0,3.0,0.0,0.0,0.0,501,486,3671
3668,38.0,6.0,1.0,55.0,0.0,501,683,3671
3668,24.0,0.0,0.0,0.0,0.0,501,1146,3671
3668,2.0,4.0,1.0,4.0,0.0,501,1450,3671
3668,3.0,0.0,0.0,23.0,0.0,501,3438,3671
3668,10.0,1.0,0.0,9.0,0.0,502,398,3671
3668,9.0,7.0,0.0,4.0,0.0,502,486,3671
3668,54.0,13.0,1.0,94.0,2.0,502,683,3671
3668,23.0,0.0,0.0,2.0,0.0,502,1146,3671
3668,2.0,4.0,0.0,5.0,0.0,502,1427,3671
3668,1.0,3.0,0.0,11.0,0.0,502,1450,3671
3668,1.0,0.0,0.0,0.0,0.0,502,1451,3671
3668,2.0,0.0,0.0,0.0,0.0,502,3438,3671
3668,11.0,66.0,1.0,16.0,0.0,529,398,3671
3668,11.0,8.0,0.0,7.0,0.0,529,486,3671
3668,13.0,114.0,0.0,133.0,0.0,529,683,3671
3668,3.0,0.0,0.0,6.0,0.0,529,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,529,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,529,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,538,398,3671
3668,1.0,1.0,0.0,0.0,0.0,538,486,3671
3668,2.0,0.0,0.0,0.0,0.0,538,683,3671
3668,1.0,0.0,0.0,0.0,0.0,538,1146,3671
3668,27.0,1.0,0.0,17.0,0.0,539,398,3671
3668,3.0,1.0,0.0,0.0,0.0,539,486,3671
3668,107.0,23.0,4.0,131.0,1.0,539,683,3671
3668,34.0,12.0,0.0,7.0,0.0,539,1146,3671
3668,2.0,0.0,0.0,5.0,0.0,539,3438,3671
3668,227.0,349.0,24.0,1372.0,11.0,558,398,3671
3668,143.0,175.0,2.0,208.0,2.0,558,486,3671
3668,745.0,300.0,31.0,3717.0,27.0,558,683,3671
3668,210.0,80.0,2.0,398.0,2.0,558,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,558,1427,3671
3668,3.0,1.0,0.0,20.0,0.0,558,1450,3671
3668,37.0,45.0,4.0,13.0,0.0,558,1451,3671
3668,10.0,1.0,1.0,76.0,1.0,558,3438,3671
3668,1.0,3.0,0.0,3.0,0.0,574,398,3671
3668,2.0,73.0,0.0,0.0,0.0,574,683,3671
3668,1.0,0.0,0.0,0.0,0.0,599,398,3671
3668,8.0,14.0,0.0,211.0,0.0,599,683,3671
3668,3.0,0.0,0.0,0.0,0.0,599,1146,3671
3668,1.0,0.0,0.0,1.0,0.0,599,3438,3671
3668,12.0,16.0,0.0,37.0,0.0,601,398,3671
3668,20.0,15.0,0.0,3.0,0.0,601,486,3671
3668,61.0,7.0,0.0,168.0,0.0,601,683,3671
3668,23.0,1.0,0.0,10.0,0.0,601,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,601,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,601,1450,3671
3668,4.0,1.0,0.0,0.0,0.0,601,1451,3671
3668,12.0,0.0,0.0,20.0,0.0,601,3438,3671
3668,1.0,0.0,0.0,0.0,0.0,603,398,3671
3668,1.0,0.0,0.0,0.0,0.0,603,486,3671
3668,1.0,0.0,0.0,0.0,0.0,603,683,3671
3668,1.0,0.0,0.0,0.0,0.0,603,1146,3671
3668,3.0,1.0,1.0,0.0,0.0,603,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,607,398,3671
3668,4.0,0.0,0.0,3.0,0.0,607,683,3671
3668,1.0,0.0,0.0,0.0,0.0,607,1451,3671
3668,4.0,9.0,0.0,4.0,0.0,622,683,3671
3668,1.0,0.0,0.0,0.0,0.0,622,1451,3671
3668,14.0,10.0,0.0,31.0,0.0,680,398,3671
3668,26.0,10.0,0.0,7.0,0.0,680,486,3671
3668,231.0,14.0,0.0,96.0,0.0,680,683,3671
3668,9.0,0.0,0.0,0.0,0.0,680,1146,3671
3668,7.0,1.0,0.0,1.0,0.0,680,1450,3671
3668,9.0,1.0,0.0,0.0,0.0,680,1451,3671
3668,30.0,22.0,1.0,51.0,1.0,687,398,3671
3668,11.0,6.0,0.0,5.0,0.0,687,486,3671
3668,104.0,51.0,0.0,92.0,0.0,687,683,3671
3668,6.0,0.0,0.0,0.0,0.0,687,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,687,1450,3671
3668,1.0,0.0,0.0,0.0,0.0,687,1451,3671
3668,3.0,0.0,0.0,2.0,0.0,687,3438,3671
3668,1.0,1.0,0.0,0.0,0.0,691,486,3671
3668,8.0,10.0,0.0,10.0,0.0,691,683,3671
3668,50.0,112.0,0.0,37.0,0.0,695,398,3671
3668,64.0,73.0,0.0,16.0,0.0,695,486,3671
3668,65.0,3.0,0.0,66.0,0.0,695,683,3671
3668,17.0,4.0,0.0,28.0,0.0,695,1146,3671
3668,2.0,0.0,0.0,0.0,0.0,695,1427,3671
3668,3.0,0.0,0.0,0.0,0.0,695,1450,3671
3668,42.0,8.0,0.0,4.0,0.0,695,1451,3671
3668,2.0,0.0,0.0,2.0,0.0,695,3438,3671
3668,1.0,0.0,0.0,1.0,0.0,713,486,3671
3668,9.0,8.0,0.0,0.0,0.0,718,486,3671
3668,32.0,20.0,1.0,32.0,0.0,718,683,3671
3668,4.0,0.0,0.0,0.0,0.0,718,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,718,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,718,1451,3671
3668,3.0,0.0,0.0,2.0,0.0,718,3438,3671
3668,1.0,1.0,0.0,1.0,0.0,720,398,3671
3668,4.0,3.0,1.0,2.0,0.0,720,486,3671
3668,1.0,0.0,0.0,1.0,0.0,720,1146,3671
3668,2.0,4.0,1.0,6.0,0.0,720,1451,3671
3668,200.0,1944.0,367.0,761.0,2.0,724,398,3671
3668,31.0,45.0,5.0,10.0,0.0,724,486,3671
3668,143.0,356.0,8.0,833.0,1.0,724,683,3671
3668,48.0,43.0,14.0,8.0,0.0,724,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,724,1427,3671
3668,1.0,3.0,0.0,0.0,0.0,724,1450,3671
3668,9.0,17.0,0.0,1.0,0.0,724,1451,3671
3668,50.0,184.0,0.0,208.0,0.0,730,398,3671
3668,25.0,31.0,0.0,16.0,0.0,730,486,3671
3668,82.0,132.0,0.0,457.0,0.0,730,683,3671
3668,3.0,0.0,0.0,0.0,0.0,730,1146,3671
3668,1.0,0.0,0.0,1.0,0.0,730,1427,3671
3668,2.0,50.0,0.0,0.0,0.0,730,1450,3671
3668,18.0,42.0,0.0,2.0,0.0,730,1451,3671
3668,2.0,0.0,0.0,1.0,0.0,730,3438,3671
3668,42.0,874.0,605.0,58.0,0.0,735,398,3671
3668,5.0,9.0,1.0,0.0,0.0,735,486,3671
3668,36.0,533.0,378.0,381.0,0.0,735,683,3671
3668,10.0,38.0,10.0,0.0,0.0,735,1146,3671
3668,3.0,12.0,0.0,0.0,0.0,735,1427,3671
3668,2.0,6.0,0.0,0.0,0.0,735,1450,3671
3668,39.0,79.0,0.0,29.0,0.0,735,1451,3671
3668,5.0,7.0,2.0,15.0,0.0,737,398,3671
3668,9.0,2.0,0.0,6.0,0.0,737,486,3671
3668,39.0,332.0,0.0,21.0,0.0,737,683,3671
3668,12.0,0.0,0.0,0.0,0.0,737,1146,3671
3668,1.0,1.0,0.0,1.0,0.0,737,1450,3671
3668,2.0,1.0,0.0,0.0,0.0,737,1451,3671
3668,5.0,0.0,0.0,30.0,0.0,737,3438,3671
3668,104.0,867.0,128.0,363.0,32.0,758,398,3671
3668,9.0,10.0,0.0,4.0,0.0,758,486,3671
3668,20.0,40.0,1.0,95.0,0.0,758,683,3671
3668,2.0,0.0,0.0,0.0,0.0,758,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,758,1427,3671
3668,2.0,13.0,0.0,1.0,0.0,758,1450,3671
3668,37.0,152.0,1.0,28.0,0.0,758,1451,3671
3668,2.0,2.0,0.0,5.0,0.0,758,3438,3671
3668,31.0,460.0,67.0,1099.0,5.0,764,398,3671
3668,1.0,1.0,0.0,0.0,0.0,764,486,3671
3668,17.0,129.0,21.0,414.0,1.0,764,683,3671
3668,2.0,1.0,0.0,0.0,0.0,764,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,764,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,764,1450,3671
3668,7.0,17.0,0.0,14.0,0.0,764,1451,3671
3668,236.0,80.0,1.0,81.0,1.0,777,398,3671
3668,87.0,55.0,0.0,47.0,1.0,777,486,3671
3668,1736.0,72.0,6.0,579.0,5.0,777,683,3671
3668,141.0,6.0,0.0,7.0,1.0,777,1146,3671
3668,5.0,1.0,0.0,2.0,0.0,777,1427,3671
3668,32.0,0.0,0.0,0.0,0.0,777,1450,3671
3668,20.0,7.0,0.0,3.0,0.0,777,1451,3671
3668,6.0,1.0,0.0,22.0,0.0,777,3438,3671
3668,43.0,578.0,135.0,453.0,4.0,780,398,3671
3668,13.0,22.0,7.0,9.0,0.0,780,486,3671
3668,152.0,379.0,95.0,1103.0,1.0,780,683,3671
3668,5.0,3.0,0.0,12.0,0.0,780,1146,3671
3668,12.0,1.0,1.0,12.0,0.0,780,1427,3671
3668,6.0,1.0,1.0,0.0,0.0,780,1451,3671
3668,6.0,1.0,1.0,217.0,0.0,780,3438,3671
3668,1757.0,6732.0,95.0,1995.0,14.0,821,398,3671
3668,1261.0,2245.0,15.0,330.0,2.0,821,486,3671
3668,2944.0,2575.0,181.0,6974.0,13.0,821,683,3671
3668,251.0,136.0,73.0,49.0,5.0,821,1146,3671
3668,29.0,7.0,0.0,3.0,0.0,821,1427,3671
3668,85.0,30.0,1.0,20.0,7.0,821,1450,3671
3668,917.0,519.0,32.0,116.0,0.0,821,1451,3671
3668,12.0,74.0,0.0,14.0,0.0,821,3438,3671
3668,1.0,0.0,0.0,0.0,0.0,911,486,3671
3668,4.0,1.0,0.0,2.0,0.0,911,1146,3671
3668,16.0,8.0,0.0,6.0,0.0,950,398,3671
3668,4.0,2.0,0.0,2.0,0.0,950,486,3671
3668,35.0,0.0,0.0,28.0,1.0,950,683,3671
3668,1.0,0.0,0.0,0.0,0.0,950,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,950,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,950,1450,3671
3668,6.0,4.0,4.0,2.0,1.0,950,1451,3671
3668,13.0,235.0,0.0,37.0,0.0,961,398,3671
3668,2.0,1.0,0.0,0.0,0.0,961,486,3671
3668,40.0,12.0,0.0,36.0,1.0,961,683,3671
3668,4.0,4.0,0.0,4.0,0.0,969,398,3671
3668,1.0,0.0,0.0,0.0,0.0,969,486,3671
3668,12.0,1.0,0.0,3.0,0.0,969,683,3671
3668,8.0,3.0,0.0,2.0,0.0,969,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,969,1450,3671
3668,2.0,0.0,0.0,0.0,0.0,969,3438,3671
3668,7.0,2.0,1.0,2.0,0.0,978,398,3671
3668,25.0,31.0,0.0,7.0,0.0,978,486,3671
3668,89.0,8.0,3.0,31.0,0.0,978,683,3671
3668,2.0,0.0,0.0,0.0,0.0,978,1146,3671
3668,2.0,4.0,3.0,0.0,0.0,978,1427,3671
3668,1.0,0.0,0.0,0.0,0.0,978,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,982,398,3671
3668,2.0,1.0,0.0,0.0,0.0,982,486,3671
3668,12.0,4.0,1.0,8.0,0.0,982,683,3671
3668,7.0,0.0,0.0,0.0,0.0,982,1146,3671
3668,5.0,1.0,0.0,20.0,0.0,982,3438,3671
3668,2.0,0.0,0.0,2.0,0.0,983,486,3671
3668,3.0,0.0,0.0,20.0,0.0,983,683,3671
3668,2.0,0.0,0.0,0.0,0.0,983,1427,3671
3668,197.0,1578.0,173.0,371.0,36.0,1015,398,3671
3668,9.0,41.0,7.0,14.0,0.0,1015,486,3671
3668,24.0,24.0,0.0,161.0,0.0,1015,683,3671
3668,19.0,420.0,2.0,11.0,0.0,1015,1146,3671
3668,6.0,25.0,8.0,18.0,0.0,1015,1450,3671
3668,124.0,302.0,8.0,257.0,0.0,1015,1451,3671
3668,3.0,2.0,0.0,7.0,0.0,1023,398,3671
3668,2.0,0.0,0.0,1.0,0.0,1023,486,3671
3668,17.0,2.0,0.0,17.0,1.0,1023,683,3671
3668,7.0,0.0,0.0,0.0,0.0,1023,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,1023,1427,3671
3668,6.0,236.0,0.0,47.0,0.0,1048,398,3671
3668,11.0,31.0,2.0,111.0,0.0,1048,683,3671
3668,1.0,0.0,0.0,0.0,0.0,1048,1427,3671
3668,1.0,1.0,0.0,1.0,0.0,1048,1451,3671
3668,1.0,2.0,0.0,0.0,0.0,1048,3438,3671
3668,3.0,3.0,0.0,10.0,0.0,1056,398,3671
3668,14.0,12.0,3.0,54.0,0.0,1058,398,3671
3668,8.0,3.0,0.0,3.0,0.0,1058,486,3671
3668,54.0,17.0,0.0,25.0,0.0,1058,683,3671
3668,4.0,0.0,0.0,36.0,0.0,1058,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,1058,1450,3671
3668,5.0,0.0,0.0,0.0,0.0,1058,1451,3671
3668,1.0,0.0,0.0,1.0,0.0,1058,3438,3671
3668,1.0,0.0,0.0,0.0,0.0,1076,398,3671
3668,4.0,1.0,0.0,3.0,0.0,1076,486,3671
3668,16.0,0.0,0.0,33.0,0.0,1076,683,3671
3668,14.0,0.0,0.0,0.0,0.0,1076,1146,3671
3668,1.0,1.0,0.0,0.0,0.0,1076,1451,3671
3668,2.0,5.0,0.0,5.0,0.0,1078,398,3671
3668,1.0,1.0,0.0,0.0,0.0,1078,486,3671
3668,3.0,0.0,0.0,1.0,0.0,1078,683,3671
3668,1.0,0.0,0.0,0.0,0.0,1078,1146,3671
3668,1.0,2.0,1.0,1.0,0.0,1078,1451,3671
3668,33.0,28.0,0.0,26.0,0.0,1086,398,3671
3668,26.0,10.0,0.0,4.0,0.0,1086,486,3671
3668,102.0,4.0,0.0,26.0,0.0,1086,683,3671
3668,9.0,0.0,0.0,0.0,0.0,1086,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,1086,1427,3671
3668,8.0,0.0,0.0,0.0,0.0,1086,1450,3671
3668,19.0,7.0,0.0,3.0,1.0,1086,1451,3671
3668,589.0,864.0,140.0,882.0,14.0,1095,398,3671
3668,224.0,248.0,4.0,176.0,2.0,1095,486,3671
3668,804.0,1082.0,165.0,2335.0,9.0,1095,683,3671
3668,64.0,13.0,0.0,13.0,0.0,1095,1146,3671
3668,6.0,3.0,0.0,1.0,0.0,1095,1427,3671
3668,2.0,1.0,1.0,0.0,0.0,1095,1450,3671
3668,50.0,48.0,3.0,12.0,0.0,1095,1451,3671
3668,2.0,0.0,0.0,2.0,0.0,1095,3438,3671
3668,2010.0,8979.0,19.0,3041.0,4.0,1105,398,3671
3668,437.0,652.0,2.0,70.0,0.0,1105,486,3671
3668,1779.0,1124.0,15.0,1346.0,3.0,1105,683,3671
3668,187.0,35.0,12.0,25.0,1.0,1105,1146,3671
3668,116.0,21.0,0.0,27.0,0.0,1105,1450,3671
3668,149.0,57.0,3.0,12.0,1.0,1105,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,1105,3438,3671
3668,1.0,1.0,0.0,3.0,0.0,1116,398,3671
3668,1.0,6.0,0.0,0.0,0.0,1118,398,3671
3668,2.0,2.0,0.0,8.0,0.0,1118,683,3671
3668,2.0,17.0,0.0,5.0,0.0,1118,1451,3671
3668,3.0,0.0,0.0,1.0,0.0,1126,398,3671
3668,1.0,1.0,0.0,0.0,0.0,1126,486,3671
3668,9.0,2.0,1.0,10.0,0.0,1126,683,3671
3668,22.0,564.0,2.0,344.0,0.0,1128,398,3671
3668,10.0,12.0,0.0,2.0,0.0,1128,486,3671
3668,65.0,184.0,2.0,478.0,0.0,1128,683,3671
3668,1.0,0.0,0.0,0.0,0.0,1128,1146,3671
3668,7.0,3.0,2.0,0.0,0.0,1128,1427,3671
3668,2.0,323.0,1.0,200.0,0.0,1128,1450,3671
3668,17.0,65.0,0.0,8.0,0.0,1128,1451,3671
3668,1.0,0.0,0.0,0.0,0.0,1151,683,3671
3668,1.0,1.0,0.0,0.0,0.0,1192,486,3671
3668,6.0,0.0,0.0,1.0,0.0,1192,683,3671
3668,7.0,0.0,0.0,0.0,0.0,1192,1146,3671
3668,3.0,7.0,5.0,17.0,5.0,1192,1451,3671
3668,2.0,9.0,1.0,1.0,0.0,1196,398,3671
3668,4.0,0.0,0.0,2.0,0.0,1196,683,3671
3668,9.0,0.0,0.0,1.0,0.0,1196,1146,3671
3668,112.0,71.0,2.0,105.0,0.0,1229,398,3671
3668,161.0,129.0,2.0,56.0,0.0,1229,486,3671
3668,2071.0,102.0,15.0,1378.0,0.0,1229,683,3671
3668,149.0,0.0,0.0,6.0,0.0,1229,1146,3671
3668,4.0,0.0,0.0,0.0,0.0,1229,1427,3671
3668,20.0,26.0,3.0,53.0,3.0,1229,1450,3671
3668,17.0,95.0,3.0,107.0,0.0,1229,1451,3671
3668,12.0,4.0,0.0,5.0,0.0,1229,3438,3671
3668,1.0,0.0,0.0,12.0,0.0,1254,398,3671
3668,3.0,1.0,0.0,0.0,0.0,1254,683,3671
3668,3.0,0.0,0.0,1.0,0.0,1254,1146,3671
3668,2.0,0.0,0.0,13.0,0.0,1257,1146,3671
3668,1.0,0.0,0.0,0.0,0.0,1257,3438,3671
3668,2.0,4.0,0.0,0.0,0.0,1285,398,3671
3668,2.0,2.0,0.0,1.0,0.0,1285,486,3671
3668,1.0,0.0,0.0,0.0,0.0,1288,486,3671
3668,1.0,0.0,0.0,2.0,0.0,1288,1146,3671
3668,41.0,100.0,4.0,54.0,0.0,1302,398,3671
3668,27.0,28.0,0.0,15.0,0.0,1302,486,3671
3668,110.0,107.0,0.0,277.0,0.0,1302,683,3671
3668,6.0,1.0,1.0,3.0,1.0,1302,1146,3671
3668,1.0,2.0,0.0,10.0,0.0,1302,1427,3671
3668,21.0,3.0,0.0,5.0,0.0,1302,1451,3671
3668,1.0,0.0,0.0,7.0,0.0,1302,3438,3671
3668,104.0,25.0,1.0,218.0,0.0,1309,398,3671
