category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3669,1,2,0,45,0,2489,2008
3669,1,1,0,0,0,2490,1980
3669,1,0,0,0,0,2492,1997
3669,1,0,0,28,0,2493,1991
3669,2,1,0,3,0,2494,1980
3669,1,0,0,0,0,2494,1981
3669,1,0,0,0,0,2495,1986
3669,1,0,0,0,0,2496,1984
3669,2,19,0,20,0,2497,2015
3669,5,0,0,1,0,2498,1990
3669,1,0,0,0,0,2499,1979
3669,4,1,0,0,0,2500,1988
3669,5,0,0,7,0,2500,1989
3669,4,0,0,0,0,2500,1990
3669,6,2,0,0,0,2500,1991
3669,4,2,0,1,0,2500,1992
3669,2,5,0,26,0,2500,1994
3669,1,0,0,0,0,2500,1995
3669,1,0,0,17,0,2501,1979
3669,1,0,0,3,0,2502,1990
3669,1,1,0,6,0,2503,2005
3669,12,6,0,9,0,2503,2014
3669,14,2,0,22,0,2503,2015
3669,1,0,0,0,0,2504,1981
3669,1,0,0,0,0,2504,1987
3669,1,51,0,40,0,2504,1994
3669,2,77,0,142,0,2504,1995
3669,1,0,0,0,0,2504,1997
3669,4,0,0,1,0,2505,2013
3669,2,1,0,54,0,2506,1977
3669,6,1,0,42,0,2506,1980
3669,3,0,0,40,0,2506,1981
3669,5,1,0,14,0,2506,1989
3669,2,3,0,70,0,2506,1992
3669,3,1,0,0,0,2506,1994
3669,2,6,0,13,0,2506,1997
3669,2,0,0,2,0,2506,1998
3669,1,0,0,5,0,2506,2001
3669,3,6,0,3,0,2506,2003
3669,1,2,0,17,1,2506,2005
3669,1,5,0,0,0,2506,2006
3669,15,0,0,0,0,2506,2015
3669,1,0,0,0,0,2507,1985
3669,1,37,0,0,0,2508,1980
3669,1,1,0,0,0,2510,1995
3669,7,9,0,0,0,2510,1996
3669,15,292,0,1,0,2510,1997
3669,1,11,0,0,0,2510,1998
3669,1,0,0,15,0,2511,1995
3669,2,1,0,12,0,2509,1996
3669,3,0,0,0,0,2512,1988
3669,4,0,0,0,0,2512,1990
3669,5,0,0,0,0,2513,1977
3669,1,0,0,0,0,2513,1978
3669,1,0,0,0,0,2513,1980
3669,1,0,0,0,0,2514,1999
3669,1,3,3,1,1,2515,2002
3669,4,1,0,53,0,2516,1999
3669,5,1,0,2,0,2516,2000
3669,1,0,0,0,0,2516,2013
3669,1,0,0,2,0,2517,1995
3669,1,0,0,5,0,2517,1996
3669,1,3,0,0,0,2518,2012
3669,1,3,0,1,0,2518,2013
3669,5,24,0,22,0,2519,1979
3669,1,1,0,0,0,2520,1979
3669,1,0,0,0,0,2521,1981
3669,1,0,0,0,0,2522,1986
3669,9,2,1,2,0,2523,2009
3669,12,9,4,6,5,2523,2010
3669,1,0,0,0,0,2523,2011
3669,1,1,0,3,0,2524,2015
3669,4,0,0,0,0,2525,1992
3669,1,1,0,0,0,2526,2001
3669,1,1,0,1,0,2526,2006
3669,3,0,0,1,0,2526,2014
3669,1,0,0,0,0,2527,2010
3669,8,0,0,0,0,2528,1992
3669,1,0,0,0,0,2529,2013
3669,1,8,0,0,0,2530,1992
3669,1,0,0,0,0,2531,1991
3669,1,0,0,0,0,2532,1991
3669,1,4,0,0,0,2533,1979
3669,1,0,0,2,0,2533,1981
3669,2,14,0,40,0,2533,1984
3669,1,1,0,2,0,2533,1988
3669,1,5,0,0,0,2533,1989
3669,5,5,0,35,0,2533,1996
3669,1,8,0,0,0,2533,1999
3669,1,0,0,0,0,2533,2000
3669,1,2,0,7,0,2533,2005
3669,2,0,0,36,0,2533,2009
3669,1,0,0,0,0,2533,2010
3669,16,1,0,21,0,2533,2012
3669,18,5,0,36,0,2533,2013
3669,10,20,1,12,0,2533,2014
3669,17,8,1,6,0,2533,2015
3669,1,1,0,0,0,2534,1974
3669,1,1,0,0,0,2535,1975
3669,1,0,0,0,0,2536,1972
3669,1,0,0,2,0,2537,1991
3669,3,3,0,0,0,2538,1977
3669,44,16,0,16,0,2538,1978
3669,114,94,6,48,0,2538,1979
3669,8,7,0,18,0,2539,1987
3669,134,202,0,564,0,2539,1988
3669,269,590,1,397,0,2539,1989
3669,10,33,0,0,0,2539,1990
3669,1,0,0,0,0,2540,2008
3669,4,5,1,0,0,2540,2010
3669,11,10,0,3,0,2540,2011
3669,2,2,0,0,0,2540,2012
3669,6,9,0,2,0,2540,2013
3669,14,14,0,3,0,2540,2014
3669,5,0,0,1,0,2540,2015
3669,1,3,0,0,0,2541,1985
3669,3,0,0,0,0,2542,1981
3669,1,0,0,0,0,2543,1988
3669,2,12,0,0,0,2543,1989
3669,1,3,0,0,0,2543,1999
3669,1,3,2,0,0,2544,1979
3669,2,0,0,0,0,2545,1997
3669,1,0,0,0,0,2546,1994
3669,1,0,0,1,0,2547,1991
3669,1,2,0,0,0,2549,1974
3669,1,0,0,0,0,2550,1997
3669,5,0,0,0,0,2550,2001
3669,1,0,0,0,0,2550,2002
3669,1,1,0,2,0,2550,2003
3669,1,0,0,0,0,2550,2004
3669,1,0,0,0,0,2550,2005
3669,1,0,0,0,0,2551,1974
3669,3,2,0,0,0,2551,1975
3669,2,0,0,0,0,2551,1976
3669,1,0,0,0,0,2551,1977
3669,20,5,0,7,0,2551,1978
3669,35,40,1,26,0,2551,1979
3669,3,0,0,0,0,2552,1985
3669,2,0,0,0,0,2552,1986
3669,1,0,0,3,0,2553,2002
3669,3,0,0,4,0,2553,2003
3669,10,0,0,2,0,2554,1992
3669,1,0,0,0,0,2554,1994
3669,3,1,0,2,0,2554,1996
3669,1,2,0,0,0,2555,1983
3669,1,1,0,0,0,2555,1984
3669,1,0,0,0,0,2556,1971
3669,1,0,0,0,0,2557,2003
3669,9,1,1,11,0,2557,2008
3669,1,0,0,0,0,2557,2010
3669,8,3,0,28,0,2557,2012
3669,1,0,0,0,0,2557,2013
3669,1,0,0,0,0,2558,2012
3669,2,0,0,0,0,2558,2013
3669,4,0,0,6,0,2558,2015
3669,1,0,0,0,0,2559,1980
3669,1,0,0,0,0,2560,1999
3669,2,6,0,0,0,2561,2006
3669,1,5,0,0,0,2562,1978
3669,1,0,0,0,0,2563,2006
3669,3,0,0,1,0,2564,2008
3669,1,4,0,0,0,2564,2009
3669,1,1,1,0,0,2564,2010
3669,1,0,0,7,0,2564,2011
3669,1,0,0,0,0,2564,2013
3669,2,7,0,0,0,2565,1989
3669,1,47,0,14,0,2565,1990
3669,11,30,0,33,0,2565,1991
3669,4,21,0,7,0,2565,1992
3669,5,9,0,11,0,2565,1994
3669,5,25,0,12,0,2565,1996
3669,6,35,0,5,0,2565,1997
3669,1,12,9,0,0,2565,1998
3669,4,5,0,0,0,2565,1999
3669,8,62,1,16,0,2565,2000
3669,17,59,12,34,0,2565,2001
3669,7,29,0,15,0,2565,2002
3669,22,33,1,11,0,2565,2003
3669,3,34,0,2,0,2565,2004
3669,4,0,0,0,0,2567,1970
3669,3,4,0,0,0,2567,1971
3669,2,2,0,0,0,2567,1974
3669,1,0,0,0,0,2568,1979
3669,1,0,0,0,0,2570,1978
3669,1,2,0,0,0,2571,1986
3669,2,0,0,0,0,2572,1981
3669,1,0,0,0,0,2573,1982
3669,1,22,0,0,0,2574,1975
3669,1,3,0,0,0,2574,1978
3669,2,2,0,1,0,2574,1980
3669,1,0,0,0,0,2574,1982
3669,1,0,0,0,0,2576,1991
3669,4,0,0,0,0,2577,1996
3669,6,0,0,0,0,2579,1992
3669,1,0,0,0,0,2579,1994
3669,1,4,0,3,0,2579,1996
3669,1,0,0,0,0,2580,1983
3669,1,0,0,0,0,2584,1979
3669,1,0,0,4,0,2586,1976
3669,4,4,0,1,0,2586,1977
3669,1,10,0,0,0,2586,1978
3669,1,0,0,0,0,2586,1984
3669,5,203,0,3,0,2586,1987
3669,2,0,0,0,0,2587,1983
3669,1,0,0,0,0,2588,1982
3669,1,1,0,2,0,2589,1992
3669,1,0,0,0,0,2590,1981
3669,6,0,0,0,0,2590,1982
3669,2,0,0,10,0,2590,1995
3669,4,14,0,38,0,2590,1996
3669,4,4,0,3,0,2591,1992
3669,1,0,0,14,0,2591,1995
3669,8,4,0,155,0,2591,1996
3669,1,0,0,0,0,2592,1976
3669,1,0,0,0,0,2593,1978
3669,1,0,0,0,0,2594,1985
3669,1,0,0,0,0,2594,1990
3669,3,3,0,1,0,2595,1980
3669,2,1,0,0,0,2597,2001
3669,1,1,0,0,0,2596,2007
3669,1,0,0,0,0,2598,1992
3669,4,3,1,1,0,2599,1980
3669,9,2,0,2,0,2599,1981
3669,6,0,0,0,0,2599,1983
3669,14,3,0,13,0,2599,1984
3669,9,1,0,0,0,2599,1985
3669,5,1,0,0,0,2599,1986
3669,5,1,0,10,0,2600,2009
3669,1,0,0,2,0,2601,2012
3669,1,4,0,0,0,2601,2014
3669,13,10,1,9,0,2602,1970
3669,3,0,0,0,0,2602,1971
3669,3,1,1,0,0,2602,1972
3669,3,2,0,1,0,2602,1973
3669,6,11,4,81,0,2602,1974
3669,8,24,0,48,0,2602,1975
3669,6,7,0,56,0,2602,1976
3669,1,0,0,1,0,2602,1977
3669,2,7,3,12,0,2602,1978
3669,5,1,0,1,0,2602,1979
3669,3,16,0,86,0,2602,1980
3669,2,2,0,70,0,2602,1981
3669,4,0,0,9,0,2602,1982
3669,1,0,0,0,0,2602,1983
3669,4,0,0,11,0,2602,1984
3669,2,2,0,0,0,2602,1986
3669,2,1,0,7,0,2602,1987
3669,3,2,0,1,0,2602,1989
3669,4,3,0,5,0,2602,1990
3669,2,0,0,0,0,2602,1991
3669,4,3,0,5,0,2602,1992
3669,4,7,0,4,0,2602,1994
3669,1,1,0,1,0,2602,1995
3669,3,5,0,6,0,2602,1996
3669,10,3,1,9,0,2602,2001
3669,6,13,4,27,0,2602,2002
3669,2,8,3,22,0,2602,2003
3669,2,5,1,32,0,2602,2004
3669,4,0,0,0,0,2602,2005
3669,2,0,0,0,0,2602,2007
3669,21,0,0,1,0,2602,2008
3669,1,0,0,2,0,2602,2009
3669,1,0,0,0,0,2602,2011
3669,5,0,0,5,0,2602,2012
3669,1,7,2,7,0,2602,2014
3669,2,1,0,3,0,2602,2015
3669,2,47,0,0,0,2603,1970
3669,2,109,3,0,0,2603,1974
3669,1,6,0,5,0,2603,1987
3669,1,0,0,0,0,2603,2003
3669,1,0,0,6,0,2603,2010
3669,1,11,0,45,0,2603,2013
3669,1,40,0,0,0,2604,1994
3669,1,0,0,0,0,2605,1973
3669,1,1,0,0,0,2605,1975
3669,1,0,0,0,0,2605,1976
3669,6,2,0,1,0,2605,1977
3669,22,3,0,2,0,2605,1978
3669,18,5,0,5,0,2605,1979
3669,2,0,0,0,0,2605,1980
3669,4,7,0,4,0,2605,1981
3669,10,24,2,1,0,2605,1982
3669,16,17,0,1,0,2605,1983
3669,29,64,0,30,0,2605,1984
3669,15,13,0,4,0,2605,1985
3669,11,21,0,7,0,2605,1986
3669,20,62,0,21,0,2605,1987
3669,40,156,0,22,0,2605,1988
3669,13,55,0,12,0,2605,1989
3669,13,25,0,19,0,2605,1990
3669,4,11,0,0,0,2605,1991
3669,2,0,0,0,0,2605,1992
3669,1,3,0,0,0,2605,1996
3669,2,1,0,0,0,2605,1997
3669,1,0,0,0,0,2605,1998
3669,3,1,1,2,0,2605,1999
3669,2,1,0,0,0,2605,2000
3669,1,0,0,0,0,2605,2001
3669,2,4,0,2,0,2605,2002
3669,1,3,0,4,0,2605,2003
3669,1,1,0,0,0,2605,2005
3669,2,3,0,1,0,2605,2014
3669,4,0,0,0,0,2606,1991
3669,1,0,0,3,0,2607,1994
3669,6,0,0,0,0,2608,1989
3669,2,0,0,0,0,2609,1981
3669,3,0,0,0,0,2610,1989
3669,4,0,0,0,0,2610,1990
3669,1,5,0,1,0,2610,1991
3669,7,0,0,0,0,2610,1992
3669,1,9,0,0,0,2611,1989
3669,5,11,0,23,0,2611,1992
3669,2,30,0,0,0,2611,1994
3669,1,4,0,3,0,2611,1996
3669,2,18,0,18,0,2612,1979
3669,4,0,0,0,0,2613,1990
3669,2,0,0,0,0,2614,2002
3669,1,5,0,2,0,2615,1981
3669,1,1,0,4,0,2616,2013
3669,1,0,0,14,0,2617,2000
3669,1,0,0,1,0,2617,2001
3669,1,3,0,2,0,2617,2002
3669,1,3,0,1,0,2617,2003
3669,2,7,2,2,0,2617,2004
3669,6,2,1,3,0,2617,2005
3669,5,0,0,0,0,2617,2006
3669,2,0,0,0,0,2617,2007
3669,11,0,0,2,0,2617,2008
3669,3,0,0,1,0,2617,2010
3669,7,1,0,29,0,2617,2011
3669,1,0,0,8,0,2617,2012
3669,1,1,0,0,0,2617,2013
3669,3,0,0,3,0,2617,2014
3669,22,99,0,42,0,2618,2015
3669,1,25,0,0,0,2619,1989
3669,14,4,1,15,0,2620,2015
3669,2,0,0,0,0,2621,1974
3669,1,0,0,0,0,2622,2003
3669,16,15,0,47,0,2623,1996
3669,1,5,0,0,0,2623,1997
3669,2,3,0,5,0,2623,1998
3669,1,0,0,2,0,2623,1999
3669,1,0,0,0,0,2623,2007
3669,1,0,0,0,0,2624,1978
3669,26,23,4,8,0,2624,1979
3669,7,12,0,2,0,2624,1980
3669,2,0,0,0,0,2624,1982
3669,2,0,0,0,0,2625,1991
3669,1,0,0,0,0,2626,1977
3669,2,0,0,0,0,2627,1979
3669,1,0,0,0,0,2628,1972
3669,4,2,0,1,0,2629,1970
3669,1,0,0,0,0,2629,1976
3669,1,0,0,0,0,2630,2008
3669,1,0,0,0,0,2630,2009
3669,1,0,0,0,0,2630,2010
3669,1,0,0,1,0,2631,2002
3669,1,2,0,5,0,2634,1976
3669,1,0,0,0,0,2635,1975
3669,1,2,0,1,0,2636,1983
3669,1,0,0,0,0,2637,1986
3669,1,0,0,0,0,2638,2013
3669,1,1,0,0,0,2639,2003
3669,1,2,0,0,0,2640,1994
3669,25,1,0,4,0,2641,1977
3669,12,4,0,3,0,2641,1978
3669,14,7,1,23,0,2641,1979
3669,5,3,0,0,0,2641,1980
3669,1,1,0,0,0,2641,1981
3669,1,0,0,1,0,2642,1975
3669,1,0,0,1,0,2643,1980
3669,1,0,0,0,0,2646,2012
3669,2,0,0,0,0,2646,2014
3669,89,5,0,152,5,2646,2015
3669,1,0,0,1,0,2648,1994
3669,1,2,0,5,0,2649,1995
3669,1,1,0,0,0,2650,1995
3669,1,0,0,0,0,2652,1980
3669,2,0,0,0,0,2652,1991
3669,3,0,0,0,0,2653,1987
3669,2,0,0,0,0,2654,1994
3669,1,1,0,0,0,2655,1986
3669,3,0,0,0,0,2657,1979
3669,1,0,0,0,0,2657,1982
3669,2,0,0,0,0,2658,1994
3669,9,5,0,6,0,2659,2014
3669,3,0,0,13,0,2659,2015
3669,1,0,0,2,0,2660,1995
3669,2,2,0,0,0,2661,1995
3669,1,2,0,0,0,2662,2008
3669,1,0,0,0,0,2663,1973
3669,1,0,0,0,0,2663,1985
3669,1,0,0,1,0,2664,1977
3669,1,0,0,0,0,2665,2014
3669,2,0,0,0,0,2666,1978
3669,1,0,0,1,0,2668,1979
3669,1,0,0,0,0,2669,1977
3669,7,0,0,0,0,2670,1979
3669,1,0,0,0,0,2671,1985
3669,1,0,0,0,0,2672,2003
3669,1,0,0,0,0,2672,2004
3669,1,0,0,0,0,2673,1978
3669,3,0,0,0,0,2674,1977
3669,6,0,0,0,0,2674,1978
3669,1,1,0,0,0,2674,1980
3669,1,0,0,0,0,2675,1976
3669,2,0,0,2,0,2676,1985
3669,1,0,0,0,0,2677,2014
3669,1,0,0,0,0,2667,1980
3669,3,0,0,1,0,2678,2013
3669,1,0,0,0,0,2679,1976
3669,4,5,0,0,0,2680,1974
3669,1,1,0,0,0,2680,1975
3669,1,1,0,0,0,2681,1970
3669,4,4,2,0,0,2681,1971
3669,48,56,0,0,0,2681,1972
3669,34,35,0,0,0,2681,1973
3669,24,26,0,0,0,2681,1974
3669,35,46,0,0,0,2681,1975
3669,35,45,0,0,0,2681,1976
3669,4,5,0,0,0,2681,1977
3669,3,3,0,0,0,2681,1978
3669,11,10,0,0,0,2681,1979
3669,6,4,0,0,0,2681,1980
3669,4,3,0,3,0,2681,1981
3669,10,9,1,0,0,2681,1982
3669,7,7,0,0,0,2681,1983
3669,2,3,0,0,0,2681,1984
3669,9,9,0,1,0,2681,1986
3669,3,3,0,0,0,2681,1987
3669,4,8,0,69,0,2681,1988
3669,6,3,0,6,0,2681,1989
3669,8,8,0,0,0,2681,1990
3669,22,26,0,5,0,2681,1991
3669,16,16,0,8,0,2681,1992
3669,15,7,0,3,0,2681,1994
3669,1,1,0,0,0,2681,1995
3669,6,5,0,1,0,2681,1997
3669,6,2,0,2,0,2681,2000
3669,8,0,0,1,0,2681,2001
3669,1,0,0,56,0,2681,2013
3669,1,0,0,0,0,2682,1992
3669,1,0,0,0,0,2682,1996
3669,5,4,0,5,0,2682,1997
3669,4,0,0,0,0,2683,1982
3669,1,0,0,0,0,2684,2011
3669,1,0,0,0,0,2688,1980
3669,4,1,0,0,0,2688,1981
3669,2,0,0,0,0,2689,1971
3669,2,0,0,1,0,2690,1970
3669,7,0,0,0,0,2690,1971
3669,1,0,0,0,0,2690,1972
3669,8,0,0,0,0,2690,1978
3669,2,0,0,2,0,2690,1979
3669,3,0,0,0,0,2690,1986
3669,1,0,0,0,0,2690,1988
3669,1,0,0,0,0,2690,1990
3669,1,0,0,0,0,2690,1991
3669,2,0,0,1,0,2691,1970
3669,1,0,0,0,0,2691,1971
3669,5,0,0,10,0,2692,1972
3669,2,0,0,1,0,2693,1994
3669,3,0,0,0,0,2694,1992
3669,1,1,0,0,0,2695,2012
3669,1,7,0,4,0,2695,2013
3669,2,6,4,2,0,2695,2014
3669,1,0,0,0,0,2696,2015
3669,4,10,0,2,0,2697,1995
3669,1,7,0,1,0,2697,1999
3669,2,1,0,3,0,2697,2005
3669,2,17,11,34,0,2697,2006
3669,4,5,3,9,0,2697,2008
3669,3,4,1,0,0,2697,2009
3669,4,4,1,3,0,2697,2010
3669,1,1,1,0,0,2697,2011
3669,5,4,0,1,0,2699,1980
3669,3,2,0,4,0,2699,1981
3669,1,1,1,4,0,2700,2012
3669,1,0,0,0,0,2703,1970
3669,1,0,0,0,0,2703,1971
3669,1,0,0,0,0,2704,1980
3669,5,21,0,1,0,2705,1985
3669,1,4,0,0,0,2705,1986
3669,3,11,0,1,0,2705,1987
3669,1,2,0,4,0,2705,1989
3669,1,0,0,0,0,2873,1979
3669,1,0,0,0,0,2909,1979
3669,1,0,0,0,0,2920,1974
3669,3,0,0,0,0,2925,1971
3669,1,0,0,0,0,2706,1982
3669,1,0,0,0,0,2707,2014
3669,1,0,0,0,0,2708,2002
3669,1,0,0,0,0,2709,1977
3669,4,0,0,0,0,2710,1979
3669,1,0,0,0,0,2710,1985
3669,1,0,0,0,0,2710,1986
3669,2,3,0,27,0,2712,2014
3669,6,109,0,121,0,2713,1997
3669,1,0,0,0,0,2713,2001
3669,1,1,0,0,0,2714,2015
3669,4,0,0,778,0,2715,1984
3669,1,0,0,0,0,2716,2006
3669,1,0,0,2,0,2717,2002
3669,1,8,0,5,0,2718,1996
3669,1,10,0,0,0,2718,1997
3669,1,11,0,5,0,2718,1999
3669,1,6,0,0,0,2718,2000
3669,9,0,0,12,0,2718,2008
3669,1,0,0,1,0,2718,2009
3669,1,0,0,0,0,2719,2014
3669,1,0,0,0,0,2720,2003
3669,1,0,0,7,0,2720,2004
3669,1,1,0,0,0,2720,2009
3669,1,1,1,1,1,2720,2013
3669,4,1,0,1,0,2720,2015
3669,1,1,0,0,0,2721,2014
3669,1,2,0,12,0,2722,2000
3669,1,19,0,11,0,2722,2005
3669,1,1,0,5,0,2723,2008
3669,3,0,0,3,0,2724,1997
3669,1,1,0,0,0,2725,1974
3669,4,29,0,232,0,2726,1998
3669,7,0,0,1,0,2726,2000
3669,9,0,0,9,0,2726,2001
3669,4,1,0,3,0,2726,2002
3669,4,0,0,0,0,2726,2003
3669,1,0,0,0,0,2726,2004
3669,2,1,0,1,0,2726,2007
3669,1,2,0,4,0,2726,2009
3669,4,0,0,2,0,2726,2010
3669,4,1,1,0,0,2726,2011
3669,1,0,0,0,0,2726,2012
3669,3,0,0,0,0,2727,2010
3669,1,0,0,1,0,2727,2013
3669,2,1,0,0,0,2728,1970
3669,1,0,0,0,0,2728,1974
3669,2,1,0,0,0,2728,1979
3669,1,3,0,0,0,2728,1980
3669,1,0,0,0,0,2728,1981
3669,3,1,0,0,0,2728,1982
3669,1,0,0,0,0,2728,1983
3669,8,17,0,0,0,2728,1985
3669,5,11,0,0,0,2728,1986
3669,1,0,0,0,0,2728,1987
3669,1,1,0,7,0,2728,1988
3669,1,6,0,0,0,2728,1989
3669,2,143,0,0,0,2729,1991
3669,3,8,0,0,0,2729,1992
3669,2,7,5,17,5,2729,2000
3669,1,0,0,0,0,2730,1989
3669,1,1,0,2,0,2731,2010
3669,1,5,0,6,0,2732,1981
3669,1,3,0,0,0,2732,1986
3669,2,40,0,0,0,2732,1994
3669,3,11,0,15,0,2732,1996
3669,1,0,0,1,0,2732,1997
3669,9,89,8,50,0,2732,2000
3669,5,32,3,11,0,2732,2001
3669,4,26,0,17,0,2732,2002
3669,1,1,0,3,0,2732,2003
3669,3,163,0,1001,0,2732,2008
3669,2,17,0,7,0,2732,2009
3669,1,0,0,0,0,2732,2011
3669,1,0,0,0,0,2733,1992
3669,2,1,0,0,0,2734,1991
3669,3,9,0,6,0,2734,1992
3669,2,0,0,0,0,2734,1994
3669,35,45,0,31,0,2735,1991
3669,10,10,0,5,0,2735,1992
3669,4,0,0,3,0,2735,1994
3669,2,0,0,0,0,2735,1995
3669,5,8,0,9,0,2735,1996
3669,1,0,0,0,0,2735,1997
3669,3,4,3,13,1,2736,1977
3669,4,0,0,0,0,2736,1978
3669,1,0,0,0,0,2736,1979
3669,6,0,0,21,0,2736,1981
3669,1,0,0,0,0,2736,1983
3669,6,0,0,0,0,2736,1984
3669,21,5,0,21,0,2736,1985
3669,9,5,0,1,0,2736,1986
3669,1,0,0,0,0,2736,1988
3669,9,1,0,1,0,2736,1989
3669,3,0,0,4,0,2736,1990
3669,3,1,0,1,0,2736,1991
3669,2,1,0,10,0,2737,1987
3669,4,1,0,0,0,2738,1974
3669,1,0,0,0,0,2738,1975
3669,22,4,0,4,0,2738,1976
3669,41,4,0,20,0,2738,1977
3669,55,16,0,22,0,2738,1978
3669,33,8,0,22,0,2738,1979
3669,24,16,0,25,0,2738,1980
3669,20,8,0,18,0,2738,1981
3669,8,8,0,17,0,2738,1982
3669,1,1,0,0,0,2738,1983
3669,1,1,0,0,0,2738,1984
3669,1,1,0,0,0,2738,1985
3669,1,1,0,0,0,2738,1986
3669,2,1,0,0,0,2738,1988
3669,1,0,0,1,0,2738,1989
3669,1,0,0,0,0,2738,1990
3669,1,0,0,1,0,2739,1983
3669,1,1,0,0,0,2739,1984
3669,1,2,0,0,0,2739,1987
3669,1,1,0,0,0,2739,1999
3669,3,0,0,0,0,2739,2003
3669,1,0,0,1,0,2740,1986
3669,1,1,0,0,0,2740,1987
3669,1,1,0,0,0,2740,2002
3669,1,0,0,0,0,2741,1973
3669,2,0,0,16,0,2741,1976
3669,1,0,0,0,0,2741,1977
3669,1,0,0,0,0,2741,1978
3669,1,1,0,0,0,2742,1992
3669,2,0,0,0,0,2743,1992
3669,1,1,0,19,0,2744,1974
3669,1,0,0,0,0,2745,1972
3669,1,0,0,0,0,2745,1973
3669,1,0,0,0,0,2745,1974
3669,5,0,0,0,0,2745,1975
3669,1,0,0,0,0,2745,1980
3669,5,0,0,0,0,2745,1981
3669,2,30,0,0,0,2745,1982
3669,1,1,0,0,0,2745,1983
3669,1,0,0,0,0,2745,1984
3669,1,0,0,0,0,2745,1985
3669,1,0,0,0,0,2745,1987
3669,2,16,0,0,0,2745,1988
3669,1,0,0,2,0,2745,1995
3669,1,0,0,0,0,2745,1996
3669,1,0,0,0,0,2746,1978
3669,1,0,0,2,0,2746,1979
3669,1,1,0,0,0,2746,1980
3669,3,0,0,0,0,2747,1978
3669,3,0,0,0,0,2748,1975
3669,2,0,0,0,0,2748,1976
3669,5,0,0,0,0,2749,1977
3669,1,0,0,0,0,2749,1979
3669,3,3,0,0,0,2750,1972
3669,1,2,0,0,0,2750,1975
3669,2,2,0,0,0,2750,1976
3669,2,1,0,1,0,2750,1992
3669,1,1,0,0,0,2750,1994
3669,1,1,0,0,0,2750,1995
3669,6,2,0,0,0,2751,1999
3669,15,4,0,5,0,2751,2001
3669,1,1,0,0,0,2751,2002
3669,1,2,0,2,0,2751,2003
3669,1,0,0,0,0,2752,1980
3669,1,0,0,0,0,2753,1973
3669,1,0,0,0,0,2754,1999
3669,1,0,0,0,0,2755,1984
3669,1,0,0,0,0,2756,1978
3669,1,0,0,0,0,2757,1985
3669,1,0,0,0,0,2757,1986
3669,1,17,0,20,0,2758,2010
3669,1,0,0,0,0,2759,1978
3669,2,0,0,1,0,2760,1989
3669,4,0,0,0,0,2760,1990
3669,2,0,0,0,0,2760,1991
3669,1,0,0,0,0,2761,1971
3669,1,0,0,0,0,2762,1985
3669,1,2,0,2,1,2764,1972
3669,1,8,1,20,0,2764,1973
3669,1,0,0,1,0,2765,1997
3669,1,0,0,0,0,2767,2012
3669,1,5,0,0,0,2768,1975
3669,3,17,0,0,0,2768,1976
3669,2,2,0,0,0,2768,1977
3669,1,0,0,0,0,2769,1997
3669,1,1,0,0,0,2770,1979
3669,1,0,0,0,0,2771,2004
3669,1,0,0,0,0,2772,1990
3669,1,0,0,0,0,2773,1990
3669,1,0,0,0,0,2774,1972
3669,1,0,0,0,0,2775,2012
3669,1,0,0,0,0,2775,2013
3669,1,0,0,0,0,2775,2014
3669,4,0,0,0,0,2776,1990
3669,17,0,0,2,0,2776,1991
3669,4,0,0,0,0,2776,1992
3669,48,0,0,0,0,2776,1996
3669,4,0,0,0,0,2777,2003
3669,1,0,0,0,0,2778,1997
3669,1,1,0,0,0,2779,2006
3669,1,0,0,0,0,2780,2015
3669,1,0,0,0,0,2781,2000
3669,1,0,0,0,0,2782,1996
3669,1,20,0,0,0,2783,2015
3669,7,0,0,1,0,2784,1977
3669,2,0,0,9,0,2785,1977
3669,1,0,0,0,0,2786,1980
3669,2,0,0,2,0,2788,1990
3669,3,0,0,0,0,2789,1970
3669,3,0,0,0,0,2787,2006
3669,1,0,0,0,0,2787,2007
3669,1,0,0,2,0,2790,1978
3669,2,0,0,0,0,2791,1981
3669,1,0,0,0,0,2792,1990
3669,2,0,0,0,0,2792,1991
3669,1,0,0,3,0,2793,1974
3669,1,31,0,14,0,2794,1983
3669,1,0,0,0,0,2794,1986
3669,1,0,0,0,0,2795,1984
3669,2,2,0,0,0,2796,1975
3669,3,0,0,0,0,2796,1976
3669,20,18,0,20,0,2796,1977
3669,22,32,1,2,0,2796,1978
3669,44,102,4,24,0,2796,1979
3669,31,37,0,12,0,2796,1980
3669,48,135,0,11,0,2796,1981
3669,56,142,7,25,0,2796,1982
3669,86,262,8,41,1,2796,1983
3669,48,143,0,56,6,2796,1984
3669,32,158,0,23,0,2796,1985
3669,30,105,1,10,0,2796,1986
3669,57,159,0,39,0,2796,1987
3669,52,285,0,93,0,2796,1988
3669,21,89,0,9,0,2796,1989
3669,26,91,0,30,0,2796,1990
3669,134,276,0,81,0,2796,1991
3669,50,230,0,94,0,2796,1992
3669,35,59,0,30,0,2796,1994
3669,42,147,6,265,0,2796,1995
3669,62,206,2,126,0,2796,1996
3669,136,237,0,119,0,2796,1997
3669,22,169,0,30,0,2796,1998
3669,48,167,78,96,0,2796,1999
3669,66,256,65,124,0,2796,2000
3669,47,133,5,56,0,2796,2001
3669,105,325,22,548,0,2796,2002
3669,61,132,3,406,1,2796,2003
3669,26,65,2,189,0,2796,2004
