lon,lat
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.41796448376,37.7586968166489
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.415929849548,37.7604330003754
-122.418904204517,37.7570361132269
-122.415929849548,37.7604330003754
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.41733258259,37.7635718955893
-122.417028392106,37.7603656931573
-122.41796448376,37.7586968166489
-122.416078423909,37.7620347866519
-122.418221946229,37.7481664083985
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.41796448376,37.7586968166489
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.415629332446,37.757232227914
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.417812558787,37.7571005796428
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.403409085175,37.7531779938926
-122.410059855891,37.7880825340178
-122.419671780296,37.7650501214668
-122.419052694349,37.7586324051562
-122.415929849548,37.7604330003754
-122.408040474858,37.7864094033618
-122.41796448376,37.7586968166489
-122.418467747931,37.7879652569797
-122.418467747931,37.7879652569797
-122.418486296575,37.7634954373144
-122.418467747931,37.7879652569797
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.416389710283,37.7652491154383
-122.418368839165,37.7874861572271
-122.418467747931,37.7879652569797
-122.41827417166,37.7870372043685
-122.426635076963,37.7549624153696
-122.41733258259,37.7635718955893
-122.408231026261,37.787359494956
-122.411702003165,37.7878718776438
-122.415781281593,37.7588312134679
-122.41796448376,37.7586968166489
-122.408231026261,37.787359494956
-122.412502863675,37.7590272974496
-122.408231026261,37.787359494956
-122.419930111611,37.7868262082156
-122.408231026261,37.787359494956
-122.415929849548,37.7604330003754
-122.408231026261,37.787359494956
-122.408231026261,37.787359494956
-122.408403859899,37.7882933915158
-122.417488323639,37.7651818039906
-122.415629332446,37.757232227914
-122.40546657618,37.7646048756593
-122.408040474858,37.7864094033618
-122.415781281593,37.7588312134679
-122.41796448376,37.7586968166489
-122.415629332446,37.757232227914
-122.417812558787,37.7571005796428
-122.41812008649,37.7603012340397
-122.412173946265,37.7629167766586
-122.419671780296,37.7650501214668
-122.408231026261,37.787359494956
-122.411090794581,37.7617009781734
-122.409876622532,37.787148807979
-122.417660640341,37.7555043420028
-122.403409085175,37.7531779938926
-122.41796448376,37.7586968166489
-122.408403859899,37.7882933915158
-122.41812008649,37.7603012340397
-122.41812008649,37.7603012340397
-122.41796448376,37.7586968166489
-122.418272166422,37.7619029613022
-122.41796448376,37.7586968166489
-122.414845139206,37.7605000725995
-122.41796448376,37.7586968166489
-122.417660640341,37.7555043420028
-122.408231026261,37.787359494956
-122.415929849548,37.7604330003754
-122.41796448376,37.7586968166489
-122.41796448376,37.7586968166489
-122.415929849548,37.7604330003754
-122.416720982004,37.7571677817188
-122.41812008649,37.7603012340397
-122.41796448376,37.7586968166489
-122.417028392106,37.7603656931573
-122.415239911578,37.7589178812609
-122.412056242405,37.7609899089142
-122.416863555609,37.7579459514924
-122.415921585459,37.7596123168685
-122.415605496237,37.7677177520665
-122.408384275542,37.7878271137225
-122.463079076106,37.72547657256
-122.417577215102,37.7603888134229
-122.416070932811,37.7612142236627
-122.417260520587,37.7570790190504
-122.460301750924,37.7242085322705
-122.473030391671,37.743221553284
-122.415229420851,37.7588083436412
-122.413045094052,37.7589402059414
-122.41577026404,37.7580118295123
-122.412179604274,37.7622630616528
-122.405468775906,37.7639259195338
-122.488025947847,37.7425626183259
-122.418445946252,37.7882184507651
-122.417817852676,37.7578884408086
-122.417185210419,37.7627583408182
-122.415921585459,37.7596123168685
-122.410699657634,37.7869881885308
-122.403404791479,37.775420706711
-122.410271349769,37.7895016291913
-122.459564595337,37.7246926893786
-122.410699657634,37.7869881885308
-122.410791677645,37.7836952269749
-122.469655722503,37.764818168552
-122.418208517373,37.755524488206
-122.41242272529,37.7648250318431
-122.49897469428,37.7607866651906
-122.418108925859,37.7594801325769
-122.417970955091,37.7594884557036
-122.417970955091,37.7594884557036
-122.440593031551,37.7163046735122
-122.400180243618,37.7913046529243
-122.405941469147,37.7904631779771
-122.405283980519,37.7965510480789
-122.402780926364,37.7258401277408
-122.40539653724,37.7935249040335
-122.502148728509,37.7755496261634
-122.404079633627,37.7108555177775
-122.417169894749,37.7611477647601
-122.403994862674,37.794611817992
-122.418963082325,37.7584203036531
-122.400916029025,37.7854574902997
-122.416025191375,37.7556559648941
-122.404195424821,37.7912255174119
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.417970955091,37.7594884557036
-122.408384275542,37.7878271137225
-122.410699657634,37.7869881885308
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.406886503606,37.7887345763527
-122.408247356177,37.7878432562031
-122.408247356177,37.7878432562031
-122.409155386902,37.7863245885511
-122.403404791479,37.775420706711
-122.489090192226,37.7424057567334
-122.405490836338,37.7939790012204
-122.412857126524,37.7855804361702
-122.422188261426,37.7726948236861
-122.492316502247,37.7423737279324
-122.410111373792,37.7786320490341
-122.416331137192,37.7588520014309
-122.416878691323,37.7595544125236
-122.422188261426,37.7726948236861
-122.40482801879,37.7897596938342
-122.44547478111,37.7323966010148
-122.490170246651,37.7424682353625
-122.416070932811,37.7612142236627
-122.41072162587,37.7870966495663
-122.411747371924,37.7859988323798
-122.481592052499,37.7427355500502
-122.40482801879,37.7897596938342
-122.407114491118,37.7899019822508
-122.416032976503,37.7883351248181
-122.478194247055,37.7625630891661
-122.415543548355,37.7621213524354
-122.408384275542,37.7878271137225
-122.403404791479,37.775420706711
-122.409408330008,37.7644227955811
-122.417970955091,37.7594884557036
-122.417016663517,37.7595460924587
-122.408595110869,37.7837069301545
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.40482801879,37.7897596938342
-122.41185703254,37.7883235449904
-122.404079633627,37.7108555177775
-122.445217147539,37.7827388378288
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.419058868103,37.7594227506297
-122.423682814338,37.7962046209564
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.403904788667,37.7941711832627
-122.406981046967,37.7946373197462
-122.471250258649,37.7805788608783
-122.408648588965,37.7849124714135
-122.418562097105,37.7841847091303
-122.409336466305,37.7925067440714
-122.417970955091,37.7594884557036
-122.416472035359,37.7603453746291
-122.404767635853,37.7946646538154
-122.419561596094,37.7632161069131
-122.432171559555,37.7223498379767
-122.509644693774,37.7752065367343
-122.415921585459,37.7596123168685
-122.417955821717,37.7578801214437
-122.414845139206,37.7605000725995
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.417180448635,37.7619674218102
-122.404195424821,37.7912255174119
-122.40482801879,37.7897596938342
-122.417812558787,37.7571005796428
-122.421701514338,37.7736412159642
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.410699657634,37.7869881885308
-122.41796448376,37.7586968166489
-122.472707844576,37.7777528844693
-122.397744427103,37.7299346936044
-122.418368839165,37.7874861572271
-122.439819026647,37.714105192098
-122.392925908483,37.7909162093657
-122.439329634936,37.7819788533568
-122.416032976503,37.7883351248181
-122.412857126524,37.7855804361702
-122.40539653724,37.7935249040335
-122.483904120247,37.7184872987286
-122.41796448376,37.7586968166489
-122.400916029025,37.7854574902997
-122.485038730456,37.7612911364242
-122.485038730456,37.7612911364242
-122.485038730456,37.7612911364242
-122.485038730456,37.7612911364242
-122.485038730456,37.7612911364242
-122.41812008649,37.7603012340397
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.403404791479,37.775420706711
-122.403404791479,37.775420706711
-122.481309336551,37.7540822450477
-122.481309336551,37.7540822450477
-122.490944359836,37.7535477247351
-122.495731177017,37.7758429042134
-122.461346511027,37.7774104345191
-122.46851080102,37.7197169663465
-122.421733767763,37.7632996945938
-122.477550339518,37.7617306685222
-122.477550339518,37.7617306685222
-122.477550339518,37.7617306685222
-122.41796448376,37.7586968166489
-122.504206336399,37.7501922191992
-122.504206336399,37.7501922191992
-122.417028392106,37.7603656931573
-122.448307079193,37.7356506398948
-122.448307079193,37.7356506398948
-122.448307079193,37.7356506398948
-122.40482801879,37.7897596938342
-122.417273344939,37.7861493947594
-122.41799760821,37.7769551138436
-122.506470085569,37.760345451726
-122.41796448376,37.7586968166489
-122.419208249507,37.7602340753605
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.401207221713,37.7220290973119
-122.422188261426,37.7726948236861
-122.400816275984,37.7888170040158
-122.416708153993,37.7684715664092
-122.416708153993,37.7684715664092
-122.403891536014,37.7987153189882
-122.38685178392,37.7175091051709
-122.409876622532,37.787148807979
-122.408550681867,37.7773885566219
-122.408550681867,37.7773885566219
-122.412782236976,37.8056654684523
-122.40539653724,37.7935249040335
-122.41420144235,37.7876109394648
-122.41931732407,37.7879136979106
-122.502148728509,37.7755496261634
-122.409055191364,37.7871979591062
-122.408040474858,37.7864094033618
-122.418221946229,37.7481664083985
-122.418221946229,37.7481664083985
-122.417955821717,37.7578801214437
-122.411518820359,37.7869408998805
-122.408231026261,37.787359494956
-122.409686191837,37.7862042105295
-122.422435540294,37.7917625983936
-122.41156959248,37.7582649135041
-122.41156959248,37.7582649135041
-122.412457953057,37.7147347356846
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.400916029025,37.7854574902997
-122.417970955091,37.7594884557036
-122.413797083413,37.760274035239
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.422062730264,37.7899200014841
-122.417812558787,37.7571005796428
-122.416230392551,37.7636337703031
-122.418368839172,37.7874861572042
-122.415155941062,37.7636979308928
-122.406173615078,37.7626173568918
-122.415781281593,37.7588312134679
-122.414270420538,37.7918797836523
-122.416825199786,37.787277154617
-122.418090766692,37.7861007451645
-122.415929849548,37.7604330003754
-122.416872883664,37.7587640201132
-122.416389710291,37.7652491154428
-122.416220195692,37.7628151579852
-122.416230392543,37.7636337702985
-122.4006319548,37.7539653995399
-122.41720963943,37.7900459017168
-122.421195221815,37.7847536577561
-122.416569016036,37.755568796919
-122.420497288797,37.789618819232
-122.416075285051,37.7844496612791
-122.418274171667,37.7870372043456
-122.418467747931,37.7879652569797
-122.417903977564,37.7851670875517
-122.413591695561,37.7638222259421
-122.415781281593,37.7588312134679
-122.41796448376,37.7586968166489
-122.418467747931,37.7879652569797
-122.417710344733,37.7842362877657
-122.414845139206,37.7605000725995
-122.412041634416,37.7622714633418
-122.416070932811,37.7612142236627
-122.41796448376,37.7586968166489
-122.417368206741,37.7905094151595
-122.413107622693,37.7654480180266
-122.416230392551,37.7636337703031
-122.417812558787,37.7571005796428
-122.416075285059,37.7844496612562
-122.415155941062,37.7636979308928
-122.41827216643,37.7619029613068
-122.421949487554,37.7884881520906
-122.420691680792,37.7905770710537
-122.417817852676,37.7578884408086
-122.4081888748,37.7618771000205
-122.417903977571,37.7851670875288
-122.418274171667,37.7870372043456
-122.418486296582,37.7634954373189
-122.417970955091,37.7594884557036
-122.418368839172,37.7874861572042
-122.415929849548,37.7604330003754
-122.416078423916,37.7620347866564
-122.416070932811,37.7612142236627
-122.418467747931,37.7879652569797
-122.418368839172,37.7874861572042
-122.416082198307,37.7628232674387
-122.426995326766,37.8008726327692
-122.41827417166,37.7870372043685
-122.41827417166,37.7870372043685
-122.417903977571,37.7851670875288
-122.417710344733,37.7842362877657
-122.416078423909,37.7620347866519
-122.418701003284,37.7651098786222
-122.418108925859,37.7594801325769
-122.416725586439,37.7579542740829
-122.41827417166,37.7870372043685
-122.416230392551,37.7636337703031
-122.416261836841,37.7853750846147
-122.420691680792,37.7905770710537
-122.406173615078,37.7626173568918
-122.421319145498,37.7894600151705
-122.415873491231,37.7653356122581
-122.418580508889,37.7881906054546
-122.418486296582,37.7634954373189
-122.415308388816,37.765316135635
-122.416075285051,37.7844496612791
-122.418486296575,37.7634954373144
-122.41827417166,37.7870372043685
-122.418368839172,37.7874861572042
-122.420307355728,37.7886989511418
-122.41827417166,37.7870372043685
-122.41965834371,37.7642205603745
-122.41796448376,37.7586968166489
-122.413591695561,37.7638222259421
-122.416389710291,37.7652491154428
-122.416872883664,37.7587640201132
-122.415921585459,37.7596123168685
-122.415929849548,37.7604330003754
-122.417710344726,37.7842362877887
-122.416075285051,37.7844496612791
-122.416230392551,37.7636337703031
-122.418467747931,37.7879652569797
-122.415781281593,37.7588312134679
-122.416230392543,37.7636337702985
-122.418274171667,37.7870372043456
-122.416075285051,37.7844496612791
-122.418368839172,37.7874861572042
-122.417817852676,37.7578884408086
-122.433155869003,37.78126734681
-122.416075285051,37.7844496612791
-122.418486296575,37.7634954373144
-122.415929849548,37.7604330003754
-122.411486365645,37.7482978316728
-122.416075285059,37.7844496612562
-122.415929849548,37.7604330003754
-122.416389710291,37.7652491154428
-122.412056242405,37.7609899089142
-122.418467747931,37.7879652569797
-122.415921585459,37.7596123168685
-122.41827417166,37.7870372043685
-122.415000536786,37.7620990020681
-122.415000536786,37.7620990020681
-122.416075285051,37.7844496612791
-122.417180448635,37.7619674218102
-122.416075285059,37.7844496612562
-122.416075285059,37.7844496612562
-122.420556751442,37.7108945814914
-122.418272166422,37.7619029613022
-122.421949487554,37.7884881520906
-122.416230392551,37.7636337703031
-122.415155941054,37.7636979308883
-122.418467747931,37.7879652569797
-122.420120319211,37.7877570602182
-122.417185210419,37.7627583408182
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.416452065595,37.7863086885804
-122.417180448635,37.7619674218102
-122.41903911933,37.7907880214451
-122.415000536794,37.7620990020727
-122.417019320691,37.7891095538736
-122.418467747931,37.7879652569797
-122.416075285051,37.7844496612791
-122.416261836841,37.7853750846147
-122.415308388823,37.7653161356396
-122.41903911933,37.7907880214451
-122.416075285059,37.7844496612562
-122.415929849548,37.7604330003754
-122.41827417166,37.7870372043685
-122.41903911933,37.7907880214451
-122.418467747931,37.7879652569797
-122.409793939547,37.7791823933462
-122.416261836841,37.7853750846147
-122.416075285059,37.7844496612562
-122.416389710283,37.7652491154383
-122.416230392551,37.7636337703031
-122.387789980293,37.7757113649966
-122.418124262331,37.7610901240738
-122.418274171667,37.7870372043456
-122.414242955907,37.7837240254478
-122.417180448635,37.7619674218102
-122.420874632415,37.7914943051906
-122.416075285051,37.7844496612791
-122.416230392551,37.7636337703031
-122.41827417166,37.7870372043685
-122.415932937248,37.7612223329621
-122.413591695561,37.7638222259421
-122.417710344726,37.7842362877887
-122.416075285051,37.7844496612791
-122.416078423909,37.7620347866519
-122.416642370005,37.787245037815
-122.418658294829,37.7889098399421
-122.416261836834,37.7853750846376
-122.416078423909,37.7620347866519
-122.416261836834,37.7853750846376
-122.416075285059,37.7844496612562
-122.419011059775,37.7864062283804
-122.417970955091,37.7594884557036
-122.418368839172,37.7874861572042
-122.414845139214,37.7605000726041
-122.415929849548,37.7604330003754
-122.41827417166,37.7870372043685
-122.416075285059,37.7844496612562
-122.418658294837,37.7889098399192
-122.41796448376,37.7586968166489
-122.415929849548,37.7604330003754
-122.415929849548,37.7604330003754
-122.416642370005,37.787245037815
-122.418467747931,37.7879652569797
-122.417710344726,37.7842362877887
-122.416261836841,37.7853750846147
-122.41827417166,37.7870372043685
-122.420691680792,37.7905770710537
-122.418486296575,37.7634954373144
-122.418467747931,37.7879652569797
-122.416075285059,37.7844496612562
-122.422516966616,37.7912889898479
-122.418272166422,37.7619029613022
-122.41827417166,37.7870372043685
-122.418658294837,37.7889098399192
-122.418467747938,37.7879652569568
-122.416220195692,37.7628151579852
-122.416230392551,37.7636337703031
-122.415929849548,37.7604330003754
-122.416078423909,37.7620347866519
-122.418467747938,37.7879652569568
-122.416230392543,37.7636337702985
-122.408686198578,37.7619007350286
-122.41827417166,37.7870372043685
-122.41827417166,37.7870372043685
-122.417955821717,37.7578801214437
-122.415929849548,37.7604330003754
-122.420120319211,37.7877570602182
-122.416642370005,37.787245037815
-122.415929849548,37.7604330003754
-122.41796448376,37.7586968166489
-122.40864873517,37.7773110274033
-122.413107622701,37.7654480180311
-122.421762501799,37.7875490094886
-122.419159190984,37.7833430636234
-122.403409085175,37.7531779938926
-122.415000536794,37.7620990020727
-122.415000536794,37.7620990020727
-122.419360352761,37.7618358012376
